,originBikeStation,destBikeStation,uberTripTime,uberTripDistance
0,195,278,780,1.51
1,625,640,300,0.52
2,818,443,780,1.65
3,126,119,360,0.93
4,254,217,1080,2.38
5,21,572,300,0.69
6,428,133,480,0.9
7,500,282,240,0.18
8,579,420,660,1.18
9,271,462,480,1.13
10,700,671,720,2.34
11,55,125,780,1.52
12,242,381,540,0.97
13,423,649,720,1.47
14,167,279,900,2.83
15,564,401,1500,3.57
16,640,163,720,2.22
17,762,217,1620,3.82
