,estimate,trip,pickup_estimate
10,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.18, 'display_amount': '1.64-2.18', 'display_name': 'Distance', 'low_amount': 1.64}, {'high_amount': 2.95, 'display_amount': '2.21-2.95', 'display_name': 'Time', 'low_amount': 2.21}], 'surge_multiplier': 1.0, 'display': '£6-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 960, 'distance_estimate': 1.45}",10
11,"{'surge_confirmation_href': 'https://api.uber.com/surge-confirmations/f7177d54-7454-4bfd-943d-3d15581b64f0', 'high_estimate': 9, 'expires_at': 1542180795, 'surge_confirmation_id': 'f7177d54-7454-4bfd-943d-3d15581b64f0', 'minimum': 6, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.54, 'display_amount': '1.9-2.54', 'display_name': 'Distance', 'low_amount': 1.9}, {'high_amount': 1.38, 'display_amount': '1.16-1.38', 'display_name': 'Surge x1.2', 'low_amount': 1.16}, {'high_amount': 1.88, 'display_amount': '1.41-1.88', 'display_name': 'Time', 'low_amount': 1.41}], 'surge_multiplier': 1.2, 'display': '£6-9', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 600, 'distance_estimate': 1.69}",20
12,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.88, 'display_amount': '2.91-3.88', 'display_name': 'Distance', 'low_amount': 2.91}, {'high_amount': 2.63, 'display_amount': '1.98-2.63', 'display_name': 'Time', 'low_amount': 1.98}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 900, 'distance_estimate': 2.59}",9
13,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.04, 'display_amount': '2.28-3.04', 'display_name': 'Distance', 'low_amount': 2.28}, {'high_amount': 1.81, 'display_amount': '1.36-1.81', 'display_name': 'Time', 'low_amount': 1.36}], 'surge_multiplier': 1.0, 'display': '£6-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 600, 'distance_estimate': 2.03}",9
14,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.19, 'display_amount': '0.89-1.19', 'display_name': 'Distance', 'low_amount': 0.89}, {'high_amount': None, 'display_amount': '0.55', 'display_name': '£5.00 Minimum', 'low_amount': 0.55}, {'high_amount': 1.42, 'display_amount': '1.06-1.42', 'display_name': 'Time', 'low_amount': 1.06}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 480, 'distance_estimate': 0.79}",9
15,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.7, 'display_amount': '2.03-2.7', 'display_name': 'Distance', 'low_amount': 2.03}, {'high_amount': 2.75, 'display_amount': '2.06-2.75', 'display_name': 'Time', 'low_amount': 2.06}], 'surge_multiplier': 1.0, 'display': '£6-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 900, 'distance_estimate': 1.8}",10
16,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.33, 'display_amount': '0.99-1.33', 'display_name': 'Distance', 'low_amount': 0.99}, {'high_amount': None, 'display_amount': '0.59', 'display_name': '£5.00 Minimum', 'low_amount': 0.59}, {'high_amount': 1.23, 'display_amount': '0.92-1.23', 'display_name': 'Time', 'low_amount': 0.92}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 420, 'distance_estimate': 0.88}",19
17,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.06, 'display_amount': '1.55-2.06', 'display_name': 'Distance', 'low_amount': 1.55}, {'high_amount': 2.13, 'display_amount': '1.6-2.13', 'display_name': 'Time', 'low_amount': 1.6}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 720, 'distance_estimate': 1.38}",9
18,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.01, 'display_amount': '3.01-4.01', 'display_name': 'Distance', 'low_amount': 3.01}, {'high_amount': 2.78, 'display_amount': '2.09-2.78', 'display_name': 'Time', 'low_amount': 2.09}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 900, 'distance_estimate': 2.68}",22
19,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.55, 'display_amount': '1.16-1.55', 'display_name': 'Distance', 'low_amount': 1.16}, {'high_amount': None, 'display_amount': '0.49', 'display_name': '£5.00 Minimum', 'low_amount': 0.49}, {'high_amount': 1.14, 'display_amount': '0.85-1.14', 'display_name': 'Time', 'low_amount': 0.85}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 360, 'distance_estimate': 1.03}",21
20,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.08, 'display_amount': '0.81-1.08', 'display_name': 'Distance', 'low_amount': 0.81}, {'high_amount': 0.54, 'display_amount': '1.03-0.54', 'display_name': '£5.00 Minimum', 'low_amount': 1.03}, {'high_amount': 0.88, 'display_amount': '0.66-0.88', 'display_name': 'Time', 'low_amount': 0.66}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.72}",10
21,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.9, 'display_amount': '1.43-1.9', 'display_name': 'Distance', 'low_amount': 1.43}, {'high_amount': 1.49, 'display_amount': '1.12-1.49', 'display_name': 'Time', 'low_amount': 1.12}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 480, 'distance_estimate': 1.27}",10
22,"{'surge_confirmation_href': None, 'high_estimate': 12, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 9, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.31, 'display_amount': '3.99-5.31', 'display_name': 'Distance', 'low_amount': 3.99}, {'high_amount': 3.42, 'display_amount': '2.56-3.42', 'display_name': 'Time', 'low_amount': 2.56}], 'surge_multiplier': 1.0, 'display': '£9-12', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1140, 'distance_estimate': 3.55}",5
23,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.33, 'display_amount': '1.75-2.33', 'display_name': 'Distance', 'low_amount': 1.75}, {'high_amount': 1.7, 'display_amount': '1.28-1.7', 'display_name': 'Time', 'low_amount': 1.28}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 540, 'distance_estimate': 1.55}",9
24,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.05, 'display_amount': '0.79-1.05', 'display_name': 'Distance', 'low_amount': 0.79}, {'high_amount': 0.45, 'display_amount': '0.96-0.45', 'display_name': '£5.00 Minimum', 'low_amount': 0.96}, {'high_amount': 1.0, 'display_amount': '0.75-1', 'display_name': 'Time', 'low_amount': 0.75}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 360, 'distance_estimate': 0.7}",6
25,"{'surge_confirmation_href': None, 'high_estimate': 14, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 11, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 6.39, 'display_amount': '4.8-6.39', 'display_name': 'Distance', 'low_amount': 4.8}, {'high_amount': 5.04, 'display_amount': '3.78-5.04', 'display_name': 'Time', 'low_amount': 3.78}], 'surge_multiplier': 1.0, 'display': '£11-14', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1680, 'distance_estimate': 4.26}",20
26,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 8, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.06, 'display_amount': '3.04-4.06', 'display_name': 'Distance', 'low_amount': 3.04}, {'high_amount': 3.36, 'display_amount': '2.52-3.36', 'display_name': 'Time', 'low_amount': 2.52}], 'surge_multiplier': 1.0, 'display': '£8-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1140, 'distance_estimate': 2.71}",10
27,"{'surge_confirmation_href': None, 'high_estimate': 9, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.34, 'display_amount': '2.5-3.34', 'display_name': 'Distance', 'low_amount': 2.5}, {'high_amount': 2.53, 'display_amount': '1.9-2.53', 'display_name': 'Time', 'low_amount': 1.9}], 'surge_multiplier': 1.0, 'display': '£6-9', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 840, 'distance_estimate': 2.22}",8
28,"{'surge_confirmation_href': None, 'high_estimate': 9, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.25, 'display_amount': '2.44-3.25', 'display_name': 'Distance', 'low_amount': 2.44}, {'high_amount': 2.59, 'display_amount': '1.94-2.59', 'display_name': 'Time', 'low_amount': 1.94}], 'surge_multiplier': 1.0, 'display': '£6-9', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 840, 'distance_estimate': 2.17}",13
29,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.0, 'display_amount': '1.5-2', 'display_name': 'Distance', 'low_amount': 1.5}, {'high_amount': 1.57, 'display_amount': '1.18-1.57', 'display_name': 'Time', 'low_amount': 1.18}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 540, 'distance_estimate': 1.33}",10
30,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.29, 'display_amount': '0.96-1.29', 'display_name': 'Distance', 'low_amount': 0.96}, {'high_amount': None, 'display_amount': '0.62', 'display_name': '£5.00 Minimum', 'low_amount': 0.62}, {'high_amount': 1.23, 'display_amount': '0.92-1.23', 'display_name': 'Time', 'low_amount': 0.92}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 420, 'distance_estimate': 0.86}",5
31,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.86, 'display_amount': '0.65-0.86', 'display_name': 'Distance', 'low_amount': 0.65}, {'high_amount': 0.78, 'display_amount': '1.2-0.78', 'display_name': '£5.00 Minimum', 'low_amount': 1.2}, {'high_amount': 0.86, 'display_amount': '0.65-0.86', 'display_name': 'Time', 'low_amount': 0.65}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.57}",10
32,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.65, 'display_amount': '0.49-0.65', 'display_name': 'Distance', 'low_amount': 0.49}, {'high_amount': 1.03, 'display_amount': '1.39-1.03', 'display_name': '£5.00 Minimum', 'low_amount': 1.39}, {'high_amount': 0.82, 'display_amount': '0.62-0.82', 'display_name': 'Time', 'low_amount': 0.62}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.43}",10
33,"{'surge_confirmation_href': None, 'high_estimate': 11, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 8, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.74, 'display_amount': '3.55-4.74', 'display_name': 'Distance', 'low_amount': 3.55}, {'high_amount': 3.67, 'display_amount': '2.75-3.67', 'display_name': 'Time', 'low_amount': 2.75}], 'surge_multiplier': 1.0, 'display': '£8-11', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1200, 'distance_estimate': 3.15}",17
34,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.95, 'display_amount': '0.71-0.95', 'display_name': 'Distance', 'low_amount': 0.71}, {'high_amount': 0.7, 'display_amount': '1.15-0.7', 'display_name': '£5.00 Minimum', 'low_amount': 1.15}, {'high_amount': 0.85, 'display_amount': '0.64-0.85', 'display_name': 'Time', 'low_amount': 0.64}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.63}",11
35,"{'surge_confirmation_href': 'https://api.uber.com/surge-confirmations/f232317e-903c-4a6d-8d02-64a94ab7ee33', 'high_estimate': 16, 'expires_at': 1542180821, 'surge_confirmation_id': 'f232317e-903c-4a6d-8d02-64a94ab7ee33', 'minimum': 6, 'low_estimate': 12, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.49, 'display_amount': '4.13-5.49', 'display_name': 'Distance', 'low_amount': 4.13}, {'high_amount': 2.54, 'display_amount': '2.03-2.54', 'display_name': 'Surge x1.2', 'low_amount': 2.03}, {'high_amount': 4.71, 'display_amount': '3.53-4.71', 'display_name': 'Time', 'low_amount': 3.53}], 'surge_multiplier': 1.2, 'display': '£12-16', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1560, 'distance_estimate': 3.66}",22
36,"{'surge_confirmation_href': None, 'high_estimate': 9, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.66, 'display_amount': '2.75-3.66', 'display_name': 'Distance', 'low_amount': 2.75}, {'high_amount': 2.55, 'display_amount': '1.91-2.55', 'display_name': 'Time', 'low_amount': 1.91}], 'surge_multiplier': 1.0, 'display': '£7-9', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 840, 'distance_estimate': 2.44}",12
38,"{'surge_confirmation_href': None, 'high_estimate': 14, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 10, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.9, 'display_amount': '4.43-5.9', 'display_name': 'Distance', 'low_amount': 4.43}, {'high_amount': 5.21, 'display_amount': '3.91-5.21', 'display_name': 'Time', 'low_amount': 3.91}], 'surge_multiplier': 1.0, 'display': '£10-14', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1740, 'distance_estimate': 3.93}",11
39,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.08, 'display_amount': '1.55-2.08', 'display_name': 'Distance', 'low_amount': 1.55}, {'high_amount': 1.72, 'display_amount': '1.29-1.72', 'display_name': 'Time', 'low_amount': 1.29}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 600, 'distance_estimate': 1.38}",11
40,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.65, 'display_amount': '1.24-1.65', 'display_name': 'Distance', 'low_amount': 1.24}, {'high_amount': None, 'display_amount': '0.47', 'display_name': '£5.00 Minimum', 'low_amount': 0.47}, {'high_amount': 1.05, 'display_amount': '0.79-1.05', 'display_name': 'Time', 'low_amount': 0.79}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 360, 'distance_estimate': 1.1}",11
41,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.0, 'display_amount': '1.5-2', 'display_name': 'Distance', 'low_amount': 1.5}, {'high_amount': 2.22, 'display_amount': '1.66-2.22', 'display_name': 'Time', 'low_amount': 1.66}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 720, 'distance_estimate': 1.33}",5
