,oRandomLat,oRandomLong,dRandomLat,dRandomLong,oTrain,dTrain,oBike,oBikeCoords,dBike,dBikeCoords,bikeMins,trainMins
103,51.59059485310139,-0.17128892855381075,51.42611629333889,-0.13721971739772576,East Finchley,Tooting Bec,"Allington street, Westminster","(51.5806125, -0.2282815)","Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)",36,13.5625
104,51.60846873584065,-0.12198481678196212,51.469140093063,-0.027761069390631818,Bounds Green,Deptford Bridge,"Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)","Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)",48,40.0
105,51.43141339965985,-0.09182553176782195,51.43790905654774,-0.016860490870707942,Brixton,Lewisham,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)",40,40.0
106,51.5406202562174,-0.04623003595323284,51.5105158919874,-0.1466326515149995,Bethnal Green,Bond Street,"Old Ford Road, Bethnal Green","(51.5331219, -0.0416843)","Bruton Street, Mayfair","(51.51058459999999, -0.14458510000000002)",15,32.25974025974026
107,51.41234924709069,-0.0844242712739051,51.46339647300132,-0.17498001686640485,Balham,Clapham South,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Plough Terrace, Clapham Junction","(51.46199489999999, -0.17478110000000002)",2,20.584615384615386
108,51.52627327323729,-0.059077023426941336,51.497233520028985,-0.1277536677930704,Bethnal Green,Westminster,"Finnis Street, Bethnal Green","(51.525534, -0.0588214)","Smith Square, Westminster","(51.495701800000006, -0.12699870000000002)",11,23.195402298850574
109,51.5162383910685,-0.07893947818607981,51.532017027973225,-0.2034057539329216,Liverpool Street,Queen's Park,"Devonshire Square, Liverpool Street","(51.5168294, -0.07798300000000001)","Bevington Road West, North Kensington","(51.5208259, -0.2076607)",27,77.79411764705883
110,51.56135082227471,-0.19484928151662925,51.47022690665794,-0.08251052910877867,Golders Green,Brixton,"Allington street, Westminster","(51.5806125, -0.2282815)","Normandy Road, Stockwell","(51.4736945, -0.1117038)",29,15.594594594594593
111,51.52261100257848,-0.18793469171375393,51.431996537191615,-0.2089538803781527,Warwick Avenue,Wimbledon Park,"Warwick Avenue Station, Maida Vale","(51.52325459999999, -0.1838447)","Neville Gill Close, Wandsworth","(51.4543639, -0.1948588)",27,14.842626367899948
112,51.53121423991043,-0.07792613255376911,51.46403457543044,-0.11484318525519804,Old Street,Brixton,"Falkirk Street, Hoxton","(51.53079109999999, -0.0786154)","St John's Crescent, Brixton","(51.4661591, -0.11195230000000002)",18,15.056543156992932
113,51.52644747546469,-0.1318453545920742,51.4524645257307,-0.20385023889816886,Euston,Southfields,"Endsleigh Gardens, Euston","(51.52620280000001, -0.1319425)","Mexfield Road, East Putney","(51.4573984, -0.2028345)",26,26.34560327198364
114,51.60920074403572,-0.20190402064042046,51.483347495872685,-0.0659673237929344,Mill Hill East,Bermondsey,"Allington street, Westminster","(51.5806125, -0.2282815)","Bricklayers Arms, Borough","(51.4942419, -0.0850787)",37,23.666666666666668
115,51.45046644662912,-0.07635314011727047,51.52412429737936,-0.15731101278190762,Brixton,Baker Street,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Park Road (Baker Street), The Regent's Park","(51.52410020000001, -0.1584286)",15,18.969162995594715
116,51.43068379473291,-0.049018441747684674,51.416386632544786,-0.020393934815407203,Lewisham,Lewisham,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)",0,40.0
117,51.60562726933158,-0.08893032185003925,51.53344710187478,-0.16355138316572804,Turnpike Lane,St. John's Wood,"Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)","Charlbert Street, St. John's Wood","(51.53415150000001, -0.16790629999999998)",22,37.0
118,51.45366404322995,-0.20022830836389113,51.595671851377915,-0.07475064543566358,East Putney,Tottenham Hale,"Neville Gill Close, Wandsworth","(51.4543639, -0.1948588)","Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)",39,54.0
119,51.49594219633994,-0.08229541012112072,51.54592365560438,-0.1417889628728072,Borough,Kentish Town,"Bricklayers Arms, Borough","(51.4942419, -0.0850787)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",20,24.72489539748954
120,51.45469004969095,-0.17671374424611455,51.514501877245706,-0.13507026055978444,Clapham South,Tottenham Court Road,"Spanish Road, Clapham Junction","(51.4587419, -0.1806824)","Wardour Street, Soho","(51.513290000000005, -0.133872)",18,22.47750865051903
121,51.425467040770386,-0.18077615860258223,51.59507168229964,-0.16463290026199226,Colliers Wood,East Finchley,"Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)","Allington street, Westminster","(51.5806125, -0.2282815)",40,18.721311475409834
122,51.5165819965839,-0.20201390908521466,51.59998349185485,-0.10557554927904772,Westbourne Park,Turnpike Lane,"Westbourne Park Road, Portobello","(51.5167896, -0.20567870000000002)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",27,24.651234567901234
123,51.42594984871393,-0.2086721281937201,51.44327180353408,-0.15111814847214267,Wimbledon,Balham,"Neville Gill Close, Wandsworth","(51.4543639, -0.1948588)","Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)",39,15.525179856115107
124,51.54624800546779,-0.16059876603931791,51.59162542040043,-0.18196174819863975,Belsize Park,East Finchley,"Gloucester Avenue, Camden Town","(51.5400495, -0.15052279999999998)","Allington street, Westminster","(51.5806125, -0.2282815)",15,44.166666666666664
125,51.59722933962152,-0.024751813620372085,51.42069521045289,-0.1652365667858329,Walthamstow Central,Tooting Broadway,"Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)","Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)",43,54.0
127,51.5560298891843,-0.10288456478165658,51.51646017450141,-0.11693700891575834,Arsenal,Holborn,"Islington Green, Angel","(51.5362381, -0.10310150000000001)","Lincoln's Inn Fields, Holborn","(51.5169516, -0.11704439999999999)",12,12.946717411988582
128,51.44410629982894,-0.1330595715385015,51.49286260100528,-0.15907168662771906,Balham,Sloane Square,"Ferndale Road, Brixton. ","(51.4627695, -0.12202550000000001)","Cadogan Gardens, Chelsea","(51.4929845, -0.15935410000000003)",16,17.515580736543907
129,51.512514803653666,-0.12177665292171254,51.471675468745865,-0.08184312624306188,Covent Garden,Oval,"Tavistock Street, Covent Garden","(51.51209859999999, -0.1205197)","Normandy Road, Stockwell","(51.4736945, -0.1117038)",11,12.054353296426774
130,51.420104626442004,-0.021522078845472928,51.42049544269026,-0.04322133634489257,Lewisham,Lewisham,"Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)","Saltoun Road, Brixton","(51.460580900000004, -0.1132589)",0,32.01724137931034
131,51.43330355616539,-0.14270490651188583,51.58887422342693,-0.13177013265832915,Tooting Bec,Highgate,"Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",34,17.205175600739373
132,51.42022107932828,-0.1820111459765677,51.60077605994045,-0.21344818648997244,Colliers Wood,Mill Hill East,"Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)","Allington street, Westminster","(51.5806125, -0.2282815)",47,18.721311475409834
133,51.41773585987426,-0.023064086085301513,51.41792057281643,-0.20886283147610923,Lewisham,Wimbledon,"Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)","Neville Gill Close, Wandsworth","(51.4543639, -0.1948588)",62,46.666666666666664
134,51.54287891426682,-0.11346641548648231,51.55306034169621,-0.11382663411418979,Caledonian Road,Holloway Road,"Cloudesley Road, Angel","(51.5366251, -0.1097333)","Cloudesley Road, Angel","(51.5366251, -0.1097333)",2,11.962634688912061
135,51.4564100072743,-0.19984199210153183,51.58257022868052,-0.1689725868193296,East Putney,East Finchley,"Santos Road, Wandsworth","(51.4579102, -0.2009774)","Allington street, Westminster","(51.5806125, -0.2282815)",38,14.25974025974026
136,51.47969311713781,-0.21230591556023704,51.565164098868074,-0.06514262264534178,Parsons Green,Seven Sisters,"Aintree Street, Fulham","(51.4805904, -0.2109884)","Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)",31,58.833333333333336
137,51.47992280902639,-0.0720968285982994,51.55980655792836,-0.07026843118276861,Bermondsey,Manor House,"Bricklayers Arms, Borough","(51.4942419, -0.0850787)","Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)",22,13.384876805437553
138,51.55663919931548,-0.15874242917488227,51.45234575146517,-0.09699074926973923,Belsize Park,Brixton,"Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)","Saltoun Road, Brixton","(51.460580900000004, -0.1132589)",23,13.518327605956472
139,51.43040465018168,-0.07204488056449908,51.48934645426166,-0.0847848429586089,Brixton,Elephant & Castle,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Rodney Road , Walworth","(51.4916865, -0.0912131)",9,31.008379888268156
140,51.54547549378653,-0.0515822266536375,51.489848740497784,-0.15704095970533258,Bethnal Green,Sloane Square,"Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)","Sedding Street, Sloane Square","(51.492883299999995, -0.1567432)",17,31.30188679245283
141,51.58209388587368,-0.022440952268602363,51.5861137332626,-0.041018063315178,Walthamstow Central,Blackhorse Road,"Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)","Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)",2,26.505263157894735
142,51.47003742305167,-0.20990556582001116,51.5195234006703,-0.1506993493836099,Putney Bridge,Regent's Park,"Putney Bridge Station, Fulham","(51.4678669, -0.20972480000000002)","Beaumont Street, Marylebone","(51.5212295, -0.1507326)",21,24.083333333333332
144,51.49193215630007,-0.10258689722485047,51.473245506991724,-0.16059852767526375,Elephant & Castle,Clapham Common,"Strata, Elephant & Castle","(51.492974600000004, -0.099398)","Prince of Wales Drive, Battersea Park","(51.474687599999996, -0.1627007)",10,26.516728624535315
145,51.465147598913596,-0.10776424302439816,51.506787692783256,-0.09745506182067633,Brixton,Mansion House,"St John's Crescent, Brixton","(51.4661591, -0.11195230000000002)","Park Street, Bankside","(51.506004100000006, -0.0976442)",17,23.357371794871792
146,51.589617675288565,-0.04104895890516293,51.578885993266745,-0.03228986855388981,Blackhorse Road,Walthamstow Central,"Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)","Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)",2,26.505263157894735
147,51.609095397188696,-0.08004207301476197,51.53345766202996,-0.20631313207922958,Turnpike Lane,Queen's Park,"Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)","Bevington Road West, North Kensington","(51.5208259, -0.2076607)",31,40.0
148,51.56305551041084,-0.21140819610562378,51.54284591993413,-0.2142419822296344,Brent Cross,Kilburn,"Allington street, Westminster","(51.5806125, -0.2282815)","Bevington Road West, North Kensington","(51.5208259, -0.2076607)",31,21.642857142857146
149,51.546789006030345,-0.14794135434987532,51.586366541816815,-0.15322690577906795,Chalk Farm,East Finchley,"Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",13,17.97656647987774
151,51.50626610018167,-0.17789747905409617,51.48395129394809,-0.02648121069624078,Lancaster Gate,New Cross,"Palace Gate, Kensington Gardens","(51.506987, -0.17916500000000002)","Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)",25,62.125
152,51.44931978112989,-0.17756600783018192,51.55559434692432,-0.06339973262166908,Balham,Manor House,"Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)","Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)",31,43.0
153,51.56680078050741,-0.179165103508028,51.45506583604329,-0.09537634352892073,Hampstead,Brixton,"Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)","Saltoun Road, Brixton","(51.460580900000004, -0.1132589)",25,13.518327605956472
154,51.59432622528972,-0.09522069667557483,51.509895504538,-0.1277659735969861,Turnpike Lane,Leicester Square,"Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)","William IV Street, Strand","(51.5094976, -0.1253809)",17,24.1139896373057
155,51.56825599481317,-0.06073714327552608,51.508374239617105,-0.0334204341541441,Seven Sisters,Westferry,"Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)","Westferry DLR, Limehouse","(51.5094972, -0.0269185)",25,16.223048327137544
156,51.557208943516784,-0.13195096158547284,51.56416205102864,-0.1868647268440889,Tufnell Park,Hampstead,"Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)","Wellington Road, St. John's Wood","(51.5343659, -0.17422870000000001)",10,17.879518072289155
157,51.56161031849221,-0.13192449759683633,51.56915851034246,-0.15935055778253748,Archway,Highgate,"Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",3,17.97656647987774
158,51.54739197657878,-0.16723222403074425,51.56280815397213,-0.07508019848477114,Belsize Park,Manor House,"Gloucester Avenue, Camden Town","(51.5400495, -0.15052279999999998)","Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)",17,24.410958904109588
159,51.49100243799351,-0.09858301288887784,51.504630213952716,-0.18094217236865268,Elephant & Castle,Queensway,"Hampton Street, Walworth","(51.4924802, -0.09841489999999999)","Palace Gate, Kensington Gardens","(51.506987, -0.17916500000000002)",16,29.991150442477878
160,51.59205256691866,-0.042220544034564336,51.558184029370885,-0.10135955889669822,Blackhorse Road,Arsenal,"Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)","Islington Green, Angel","(51.5362381, -0.10310150000000001)",11,28.27906976744186
161,51.58701144754991,-0.10468754998301029,51.521825428976214,-0.04931868977560157,Turnpike Lane,Stepney Green,"Hertford Road, De Beauvoir Town","(51.54058800000001, -0.0782867)","Stepney Green Station, Stepney","(51.5219664, -0.046661400000000006)",26,11.274050632911392
162,51.46798353189556,-0.15546801343830607,51.58718891296968,-0.0558799518261517,Clapham Common,Tottenham Hale,"Holden Street, Battersea","(51.468861600000004, -0.1575537)","Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)",32,36.77777777777778
163,51.594597978414356,-0.09415529229120022,51.428087232848995,-0.17903451606830983,Turnpike Lane,Tooting Broadway,"Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)","Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)",37,37.0
164,51.48864620008227,-0.18344997966616733,51.471601232776244,-0.195033887867552,Gloucester Road,Parsons Green,"Drayton Gardens, West Chelsea","(51.4887216, -0.18122370000000002)","South Park, Sands End","(51.46938489999999, -0.19490770000000002)",7,14.242701440249125
165,51.52225890583887,-0.18392056026019976,51.50624598044132,-0.2011160356027304,Warwick Avenue,Holland Park,"Warwick Avenue Station, Maida Vale","(51.52325459999999, -0.1838447)","Campden Hill Road, Notting Hill","(51.5044525, -0.1976359)",8,15.122448979591837
166,51.424443815863995,-0.10148942825208923,51.5855135389472,-0.10697706083247818,Balham,Turnpike Lane,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",34,14.150943396226415
167,51.49171795679738,-0.21397410126480165,51.51177898145509,-0.20372482054330016,Barons Court,Holland Park,"Barons Court Station, West Kensington","(51.49030459999999, -0.21346700000000002)","Turquoise Island, Notting Hill","(51.511028700000004, -0.205389)",11,13.025542025542025
168,51.49085552925069,-0.0827076444493448,51.45131150197822,-0.11844845006407954,Elephant & Castle,Brixton,"Bricklayers Arms, Borough","(51.4942419, -0.0850787)","Saltoun Road, Brixton","(51.460580900000004, -0.1132589)",9,14.389771197846567
169,51.56138712743804,-0.08866964416631758,51.55870915157131,-0.2112007516164554,Manor House,Willesden Green,"Hertford Road, De Beauvoir Town","(51.54058800000001, -0.0782867)","Allington street, Westminster","(51.5806125, -0.2282815)",26,40.333333333333336
170,51.51117768120934,-0.19840887042437005,51.579105106327006,-0.15034515990809813,Notting Hill Gate,Highgate,"Chepstow Villas, Notting Hill","(51.5132307, -0.1992794)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",23,25.512987012987015
171,51.582633720052655,-0.03231218656613126,51.49904594434815,-0.037727314437737205,Blackhorse Road,Canada Water,"Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)","Alpha Grove, Millwall","(51.49857739999999, -0.0229211)",29,25.40916271721959
172,51.43253316095365,-0.11607104138011509,51.59387033760029,-0.06541670757113975,Balham,Tottenham Hale,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)",36,33.578947368421055
173,51.54113765683401,-0.15986464259630132,51.438083280209625,-0.06000251866598723,Chalk Farm,New Cross Gate,"Gloucester Avenue, Camden Town","(51.5400495, -0.15052279999999998)","Saltoun Road, Brixton","(51.460580900000004, -0.1132589)",27,14.621580547112462
174,51.46125985912487,-0.033315014482358365,51.483384003503446,-0.032106790291112006,Elverson Road,New Cross,"Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)","Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)",27,14.870292887029288
175,51.470017188627544,-0.14560602941724032,51.43936229255331,-0.13473126035070485,Clapham Common,Balham,"Silverthorne Road, Battersea","(51.47059489999999, -0.146541)","Clapham Common North Side, Clapham Common","(51.461240999999994, -0.1525693)",4,14.45733407696598
176,51.439469409645,-0.13046820318305843,51.57141570384627,-0.08929418812355629,Balham,Manor House,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Hertford Road, De Beauvoir Town","(51.54058800000001, -0.0782867)",31,49.184210526315795
177,51.51311616716793,-0.16138731022409025,51.574552534393774,-0.08466083865571726,Marble Arch,Manor House,"Old Quebec Street, Marylebone","(51.5144094, -0.1581132)","Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)",15,30.333333333333332
178,51.55828394937711,-0.09873952760608203,51.46968663169295,-0.1684936828989233,Arsenal,Fulham Broadway,"Hertford Road, De Beauvoir Town","(51.54058800000001, -0.0782867)","Simpson Street, Clapham Junction","(51.47088660000001, -0.17113699999999998)",27,48.32203389830509
179,51.5972140211721,-0.11425466905835534,51.476103118533665,-0.051937050614258365,Turnpike Lane,New Cross Gate,"Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)","Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)",31,40.0
180,51.47470242936267,-0.09828330294255441,51.582790202961604,-0.01945070922501073,Oval,Walthamstow Central,"Normandy Road, Stockwell","(51.4736945, -0.1117038)","Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)",33,48.25
181,51.41662526698719,-0.07408612210466363,51.48301856079064,-0.042173733545021005,Brixton,New Cross Gate,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)",23,40.0
182,51.55925449209557,-0.1738266426525862,51.50621486611331,-0.16656344667030323,Hampstead,Knightsbridge,"Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)","Triangle Car Park, Hyde Park","(51.50613999999999, -0.16961199999999999)",18,17.760416666666668
183,51.521136291102486,-0.1558673762734207,51.60021501948582,-0.13017814657102617,Baker Street,Bounds Green,"Baker Street, Marylebone","(51.520918400000006, -0.1569368)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",22,14.181818181818182
184,51.53399471049337,-0.044191293269397205,51.56601629676643,-0.03584058662960403,Bethnal Green,Walthamstow Central,"Old Ford Road, Bethnal Green","(51.5331219, -0.0416843)","Here East North, Queen Elizabeth Olympic Park","(51.5474732, -0.0239604)",28,12.52613713509844
185,51.48836756413869,-0.19053455649116252,51.48286428422431,-0.07094227989846226,West Brompton,Bermondsey,"Bramham Gardens, Earl's Court","(51.4911499, -0.1900321)","Bricklayers Arms, Borough","(51.4942419, -0.0850787)",21,118.38235294117648
186,51.51835213929858,-0.09893640225117316,51.549963030817146,-0.034335048125218384,Barbican,Leyton,"West Smithfield Rotunda, Farringdon","(51.5182475, -0.10073700000000001)","Here East North, Queen Elizabeth Olympic Park","(51.5474732, -0.0239604)",15,28.08411214953271
187,51.57554419704091,-0.07447400045224921,51.55891897764648,-0.18001000052125032,Seven Sisters,Hampstead,"Victoria Park Road, Hackney Central","(51.547124200000006, -0.05682049999999999)","Wellington Road, St. John's Wood","(51.5343659, -0.17422870000000001)",21,37.57142857142857
188,51.52018965950906,-0.09941713728033791,51.42790456518869,-0.11952646018344616,Barbican,Balham,"Aldersgate Street, Barbican","(51.5200914, -0.097608)","Saltoun Road, Brixton","(51.460580900000004, -0.1132589)",24,13.075493250259605
189,51.52859544841383,-0.17138527244846744,51.54275671612704,-0.18320892600770744,St. John's Wood,Finchley Road,"Lodge Road, St. John's Wood","(51.5283655, -0.169983)","Wellington Road, St. John's Wood","(51.5343659, -0.17422870000000001)",3,15.035739561217268
190,51.532318717338526,-0.13022512926780988,51.586620850274436,-0.1135386888623397,King's Cross St. Pancras,Turnpike Lane,"Ossulston Street, Somers Town","(51.5303715, -0.1292706)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",11,15.613693693693694
191,51.42006873132078,-0.09036524162400865,51.48671499779265,-0.020696962789083465,Brixton,Mudchute,"Saltoun Road, Brixton","(51.460580900000004, -0.1132589)","Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)",28,40.0
192,51.476471267614194,-0.18379837145719885,51.56322919374528,-0.12497475879178735,Fulham Broadway,Archway,"Imperial Wharf Station, Sands End","(51.475030700000005, -0.1827262)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",26,18.87231430325353
193,51.49140061432619,-0.032946716222109,51.60783186074561,-0.034902701259503,Surrey Quays,Blackhorse Road,"Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)","Lee Valley VeloPark, Queen Elizabeth Olympic Park","(51.550659, -0.015266)",31,14.816371681415928
194,51.488452297201775,-0.04451176876206965,51.56519490034426,-0.09600028568091573,Surrey Quays,Manor House,"Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)","Hertford Road, De Beauvoir Town","(51.54058800000001, -0.0782867)",24,24.154999999999998
196,51.507719269419674,-0.016722722653095726,51.57202304432074,-0.16596135625650013,Poplar,Highgate,"Upper Bank Street, Canary Wharf","(51.505012799999996, -0.0169578)","Castlehaven Road, Camden Town","(51.544129600000005, -0.14408479999999999)",31,39.11764705882353
197,51.49697523978921,-0.2050616319165386,51.57755124274878,-0.20184142485130027,Kensington (Olympia),Golders Green,"Kensington Olympia Station, Olympia","(51.497916, -0.210353)","Allington street, Westminster","(51.5806125, -0.2282815)",29,14.420884389984018
198,51.446311678745786,-0.030266345523599983,51.51340475444472,-0.15179757755250137,Lewisham,Bond Street,"Napier Avenue, Millwall","(51.4884314, -0.020638099999999996)","North Audley Street, Mayfair","(51.5128777, -0.153335)",38,63.333333333333336
199,51.410872987524925,-0.1540250007082055,51.55836020808057,-0.18193308494756305,Colliers Wood,Hampstead,"Spencer Park, Wandsworth Common","(51.45316469999999, -0.169008)","Wellington Road, St. John's Wood","(51.5343659, -0.17422870000000001)",35,13.225863596102746
