,oRandomLat,oRandomLong,dRandomLat,dRandomLong,coorDistance,oTrain,dTrain,oBike,dBike,bikeMins,trainMins
0,51.49785559,-0.081608045,51.50088934,-0.083159352,0.21985491425301132,London Bridge,London Bridge,321,314,5.625,0
1,51.53404294,-0.086379717,51.52959,-0.0801,0.4110171123633985,Old Street,Old Street,253,588,5.2857142857142865,0
2,51.51795029,-0.108657431,51.50402794,-0.11386436,0.9866018883328855,Chancery Lane,Waterloo,66,374,11.714285714285715,8
3,51.51760685,-0.12132840800000001,51.53908372,-0.070329419,2.66737854839246,Holborn,Bethnal Green,162,698,25.0,10
4,51.51795029,-0.108657431,51.49016361,-0.19039362,4.038863929990224,Chancery Lane,West Brompton,66,219,41.0,17
5,51.53099181,-0.093903825,51.50777049,-0.130699733,2.2642265432028017,Old Street,Picadilly Circus,42,233,20.714285714285715,12
6,51.50311799,-0.153520935,51.51678023,-0.175488803,1.3420000275703579,Hyde Park Corner,Paddington,191,290,31.0,12
7,51.51615461,-0.08242239900000001,51.50391973,-0.11342629,1.5908122415480108,Liverpool Street,Waterloo,217,361,14.333333333333334,6
8,51.52994371,-0.123616824,51.51352755,-0.130110822,1.1669597003215944,King's Cross St. Pancras,Leicester Square,14,386,14.526315789473683,6
9,51.51196176,-0.097441687,51.50391973,-0.11342629,0.8894160094212245,Mansion House,Waterloo,136,361,7.888888888888888,7
10,51.504719,-0.06353099999999999,51.518153999999996,-0.062697,0.927351284682825,Wapping,Whitechapel,451,206,12.0,3
11,51.50630441,-0.087262995,51.485821,-0.149004,3.0344352010763718,London Bridge,Sloane Square,732,419,22.0,11
12,51.512529,-0.11516300000000002,51.50402794,-0.11386436,0.5890513397677984,Temple,Waterloo,174,374,4.928571428571429,4
13,51.507385299999996,-0.09644075099999999,51.508447,-0.055166999999999994,1.7967351867353054,Mansion House,Shadwell,9,453,23.5,6
14,51.477839,-0.11649300000000001,51.495656,-0.114605,1.2316185013960637,Oval,Lambeth North,603,441,11.0,6
15,51.472817,-0.199783,51.47727637,-0.18921046600000002,0.5532401166784935,Parsons Green,Fulham Broadway,596,731,4.0,2
16,51.51004801,-0.138846453,51.51475963,-0.148105415,0.517489685290581,Picadilly Circus,Bond Street,318,301,13.666666666666666,3
17,51.49337264,-0.09968067,51.52341837,-0.124121774,2.3290922169800115,Elephant & Castle,Russell Square,411,77,25.0,12
18,51.47505096,-0.15090837099999999,51.47505096,-0.15090837099999999,0.0,Clapham Common,Clapham Common,726,726,63.44444444444444,0
19,51.51906932,-0.088285377,51.51821864,-0.100791005,0.547099852082904,Moorgate,Barbican,215,203,4.857142857142858,2
20,51.51707521,-0.08668554199999999,51.5208417,-0.097340162,0.5312791669462533,Moorgate,Barbican,55,95,5.0,2
21,51.500089200000005,-0.116628701,51.47787084,-0.126874471,1.5959336533724642,Lambeth North,Stockwell,815,676,12.666666666666666,9
22,51.531065999999996,-0.11934000000000002,51.52285301,-0.09999405199999999,1.0143763777529462,King's Cross St. Pancras,Barbican,593,246,15.5,5
23,51.536264,-0.133952,51.51772703,-0.127854211,1.3057564392408094,Mornington Crescent,Tottenham Court Road,362,15,14.0,6
24,51.50204238,-0.184400221,51.50204238,-0.184400221,0.0,High Street Kensington,High Street Kensington,404,404,50.86,0
25,51.49016361,-0.19039362,51.496957,-0.173894,0.8570822663949462,West Brompton,South Kensington,219,432,8.0,5
26,51.48591714,-0.12446994800000001,51.51248445,-0.09914140800000001,2.1380905786923337,Vauxhall,St. Paul's,74,48,22.0,14
27,51.509943,-0.117619,51.50742485,-0.134621209,0.7596491881518445,Temple,Picadilly Circus,564,228,14.0,5
28,51.532513,-0.033085,51.520893,-0.051394,1.1298385511301083,Mile End,Stepney Green,517,503,10.0,2
29,51.5154186,-0.098850915,51.51048489,-0.082989638,0.7692600399620604,St. Paul's,Monument,71,199,18.363636363636363,3
30,51.52557531,-0.179592915,51.52071513,-0.14521173,1.5325539518467068,Warwick Avenue,Regent's Park,255,184,10.0,10
31,51.51108452,-0.19752494399999998,51.50990837,-0.187842717,0.4288798355298199,Notting Hill Gate,Queensway,337,307,16.25,2
32,51.5154186,-0.098850915,51.50144456,-0.11069930900000001,1.092951472444679,St. Paul's,Lambeth North,71,272,9.0,7
33,51.528692,-0.059091,51.528692,-0.059091,0.0,Bethnal Green,Bethnal Green,507,507,21.4,0
34,51.532090999999994,-0.06142,51.527607,-0.057133,0.36113544449308904,Bethnal Green,Bethnal Green,512,578,3.444444444444444,0
35,51.52341837,-0.124121774,51.52784273,-0.108068155,0.7620363514862729,Russell Square,Angel,77,170,7.0,4
36,51.527152,-0.058004999999999994,51.52174785,-0.094475072,1.6295045136972843,Bethnal Green,Barbican,479,54,13.5,7
37,51.53724056,-0.12480738599999999,51.52659961,-0.112432615,0.9101477601605851,King's Cross St. Pancras,Angel,806,204,7.0,2
38,51.51641749,-0.17913507899999997,51.511246,-0.093051,3.761262560625764,Paddington,Mansion House,330,579,31.666666666666668,19
39,51.50274025,-0.14956920099999998,51.50645179,-0.170279555,0.9364849472076407,Hyde Park Corner,Lancaster Gate,213,248,24.5,8
40,51.49481649,-0.13045856,51.51004801,-0.138846453,1.1120999509519327,St. James's Park,Picadilly Circus,221,318,11.5,5
41,51.49313,-0.156876,51.524826000000004,-0.176268,2.3432176795728523,Sloane Square,Warwick Avenue,5,394,29.0,16
42,51.52085887,-0.089887855,51.541603,-0.138853,2.5657534606790993,Moorgate,Camden Town,331,462,16.333333333333332,11
43,51.53404294,-0.086379717,51.531090999999996,-0.075901,0.4991903455820754,Old Street,Old Street,253,539,5.666666666666667,0
44,51.51476963,-0.18812973100000002,51.511654,-0.179668,0.4261927595966751,Bayswater,Lancaster Gate,224,524,6.0,5
45,51.50402794,-0.11386436,51.507385299999996,-0.09644075099999999,0.79244515711106,Waterloo,Mansion House,374,9,7.733333333333333,7
46,51.500088,-0.21131599999999998,51.49610093,-0.20815825899999998,0.30738917441404917,Kensington (Olympia),Kensington (Olympia),515,666,2.5,0
47,51.48997562,-0.132845681,51.51821864,-0.100791005,2.3955313847663224,Pimlico,Barbican,190,203,23.0,17
48,51.49481649,-0.13045856,51.51615461,-0.08242239900000001,2.5556836247846326,St. James's Park,Liverpool Street,221,217,21.666666666666668,10
49,51.531090999999996,-0.075901,51.531864,-0.066035,0.4324306491109467,Old Street,Bethnal Green,539,534,6.866666666666666,6
50,51.507385299999996,-0.09644075099999999,51.49337264,-0.09968067,0.976704008541699,Mansion House,Elephant & Castle,9,411,7.666666666666667,9
51,51.50810309,-0.12602103,51.493978000000006,-0.127554,0.9765176284230279,Charing Cross,Pimlico,341,558,9.428571428571427,8
52,51.50295379,-0.158456089,51.505014,-0.17306032,0.6509246404512584,Knightsbridge,Lancaster Gate,303,300,27.040000000000003,10
53,51.521564,-0.039264,51.528169,-0.018703,1.0036662882435357,Stepney Green,Bow Church,550,495,8.5,10
54,51.506093,-0.2242237,51.50542628,-0.150817316,3.193213886671466,Shepherd's Bush (H),Hyde Park Corner,591,733,21.0,16
55,51.49211134,-0.13836484699999999,51.5109193,-0.151126385,1.4109944114756783,Pimlico,Bond Street,148,366,14.25,7
56,51.52168078,-0.130431727,51.52635795,-0.125979294,0.376261451600495,Goodge Street,Russell Square,12,16,3.8421052631578947,5
57,51.49288067,-0.114934001,51.48836528,-0.129361842,0.7005822783457629,Lambeth North,Pimlico,117,146,7.5,10
58,51.48606206,-0.214428378,51.49942855,-0.17970247600000003,1.7695621147653717,Barons Court,Gloucester Road,635,392,16.625,5
59,51.50311799,-0.153520935,51.51616,-0.18697,1.7105259533573516,Hyde Park Corner,Royal Oak,191,568,34.0,13
60,51.50069491,-0.09452431900000001,51.50144456,-0.11069930900000001,0.705444464717493,Borough,Lambeth North,125,272,6.625,4
61,51.48102131,-0.20997349699999998,51.49434708,-0.21580455899999998,0.953459994022287,Parsons Green,Barons Court,616,634,9.5,8
62,51.53266186,-0.099981142,51.51733427,-0.10360424800000001,1.0688588619495611,Angel,Farringdon,326,393,9.473684210526317,6
63,51.51328,-0.047784,51.504903999999996,-0.06797,1.0510240437571678,Limehouse,Tower Gateway,483,134,15.5,4
64,51.51746,-0.12335,51.522511,-0.162298,1.72953166675277,Holborn,Marylebone,562,45,21.0,8
65,51.51854104,-0.034903714,51.507131,-0.06691,1.599186601573467,Mile End,Tower Gateway,712,46,17.0,9
66,51.51632095,-0.202608612,51.50143293,-0.17865697100000003,1.4628014087215846,Westbourne Park,Gloucester Road,661,258,15.0,14
67,51.474376,-0.155442787,51.48591714,-0.12446994800000001,1.5647926905355376,Clapham Common,Vauxhall,664,74,10.4,6
68,51.51423368,-0.07353765400000001,51.527152,-0.058004999999999994,1.1181842620460571,Aldgate,Bethnal Green,115,479,66.5,5
69,51.497622,-0.125978,51.46925984,-0.141812513,2.0739045991273977,Westminster,Clapham Common,583,612,15.6,13
70,51.51159481,-0.077121322,51.514449,-0.07717897900000001,0.19687573693357335,Tower Hill,Aldgate,104,779,2.8333333333333335,4
71,51.53642464,-0.054162264,51.54094,-0.010510565,1.9240458521007897,Bethnal Green,Stratford,719,785,49.0,6
72,51.51760685,-0.12132840800000001,51.52341837,-0.124121774,0.41884322620518194,Holborn,Russell Square,162,77,6.4,2
73,51.47993289,-0.19411695,51.47625965,-0.193254007,0.2561167640407493,Fulham Broadway,Fulham Broadway,737,618,3.3333333333333335,0
74,51.511542,-0.056666999999999995,51.51906932,-0.088285377,1.4700059818162992,Shadwell,Moorgate,552,215,12.0,5
75,51.4863434,-0.122492418,51.49188409,-0.125674815,0.4064503224756015,Vauxhall,Pimlico,270,376,4.571428571428571,1
76,51.521661200000004,-0.109006325,51.50946212,-0.12474927400000001,1.0848221080671931,Farringdon,Charing Cross,17,64,10.6,12
77,51.49247977,-0.17843300399999998,51.4916156,-0.186753859,0.3667988675260777,South Kensington,Gloucester Road,187,171,2.5,1
78,51.52784273,-0.108068155,51.51593725,-0.11177834800000001,0.8368546196643712,Angel,Chancery Lane,170,84,9.5,7
79,51.5128711,-0.038986599999999996,51.521889,-0.046669999999999996,0.7060823254421831,Limehouse,Stepney Green,480,478,6.111111111111112,7
80,51.495898,-0.173009,51.48606206,-0.214428378,1.925074862539551,South Kensington,Barons Court,781,635,17.0,6
81,51.505461,-0.10454093,51.49488108,-0.117974901,0.9348401244941358,Southwark,Lambeth North,792,139,8.5,2
82,51.46230566,-0.175407201,51.46348914,-0.18212624800000002,0.3034369288540681,Clapham South,Parsons Green,734,675,2.5,24
83,51.49236962,-0.147478734,51.539957,-0.14524600000000001,3.283642710563987,Victoria,Camden Town,288,545,60.25,10
84,51.5112,-0.014438,51.517475,-0.07585499999999999,2.7062253072611435,All Saints,Aldgate East,516,506,18.785714285714285,12
85,51.50274025,-0.14956920099999998,51.50185512,-0.159237081,0.4249223384299976,Hyde Park Corner,Knightsbridge,213,166,21.166666666666668,2
86,51.513735,-0.193487,51.50315739,-0.191496313,0.7346812838671892,Bayswater,High Street Kensington,29,277,6.25,5
87,51.50379168,-0.11282408,51.511246,-0.093051,1.0020109829815638,Waterloo,Mansion House,154,579,10.086206896551724,7
88,51.521661200000004,-0.109006325,51.481747,-0.124642,2.8357302305638563,Farringdon,Vauxhall,17,600,24.0,17
89,51.490083,-0.162418,51.488226,-0.135635511,1.1719506299107076,Sloane Square,Pimlico,280,294,11.0,5
90,51.48985626,-0.141923621,51.50070305,-0.129698963,0.9178365033693378,Pimlico,St. James's Park,178,762,10.411764705882353,5
91,51.48438657,-0.20481514,51.468814,-0.210279,1.1000528156312337,West Kensington,Putney Bridge,626,607,11.0,9
92,51.518240000000006,-0.11655,51.504042999999996,-0.10531199999999999,1.0944233487943713,Holborn,Southwark,436,420,13.5,8
93,51.52443845,-0.138019439,51.52200801,-0.151359288,0.6039597761397872,Warren Street,Regent's Park,239,242,7.125,4
94,51.505014,-0.17306032,51.50645179,-0.170279555,0.15640847937846836,Lancaster Gate,Lancaster Gate,300,248,38.11627906976744,0
95,51.51530805,-0.147203711,51.52994371,-0.123616824,1.4392841788722948,Bond Street,King's Cross St. Pancras,141,14,13.866666666666667,6
96,51.51908011,-0.124678402,51.50844614,-0.131961389,0.798934547233904,Holborn,Picadilly Circus,24,226,21.7,4
97,51.50663341,-0.131773845,51.517428,-0.10798699999999999,1.2746700120169938,Picadilly Circus,Chancery Lane,160,546,12.0,5
98,51.468814,-0.210279,51.48373225,-0.22385225600000003,1.1862874242011934,Putney Bridge,Barons Court,607,644,8.633333333333333,11
99,51.506256,-0.21833699999999998,51.51787005,-0.201005397,1.0999877825809892,Shepherd's Bush (C),Westbourne Park,571,758,13.5,10
100,51.52261762,-0.071653961,51.51477076,-0.12221963,2.265014200329471,Shoreditch,Covent Garden,399,18,27.333333333333332,12
101,51.51906446,-0.059642081,51.504942,-0.115533,2.6189112503607173,Whitechapel,Waterloo,282,336,19.0,8
102,51.528869,-0.047548,51.53571683,-0.060291813,0.728237803702673,Bethnal Green,Bethnal Green,577,718,8.666666666666666,0
103,51.51236389,-0.06954201,51.503083000000004,-0.017676,2.345021788941299,Tower Gateway,Heron Quays,202,570,22.6,10
104,51.52364804,-0.074754872,51.53638435,-0.102757578,1.5017367875884167,Shoreditch,Angel,132,695,14.5,13
105,51.4973875,-0.19724558600000003,51.48836528,-0.129361842,3.0175314567784115,High Street Kensington,Pimlico,38,146,31.0,12
106,51.49456127,-0.15393398,51.52202903,-0.165842551,1.9640451083604922,Sloane Square,Marylebone,423,182,26.0,9
107,51.535179,-0.03338,51.51733427,-0.10360424800000001,3.2931212778375314,Bow Road,Farringdon,459,393,23.5,11
108,51.520331,-0.163667,51.51891348,-0.156166631,0.34057119960258203,Marylebone,Baker Street,605,121,2.8571428571428568,1
109,51.50064702,-0.078600401,51.49443626,-0.092921165,0.755976000553606,London Bridge,Elephant & Castle,85,156,7.5,3
110,51.50645179,-0.170279555,51.50990837,-0.187842717,0.8002641859123456,Lancaster Gate,Queensway,248,307,28.315068493150687,1
111,51.53642464,-0.054162264,51.5154186,-0.098850915,2.4243317733085332,Bethnal Green,St. Paul's,719,71,25.0,7
112,51.46506424,-0.163750945,51.5171,-0.18377000000000002,3.6931387064384062,Clapham South,Royal Oak,683,592,26.0,25
113,51.505461,-0.10454093,51.51477076,-0.12221963,1.001797891517735,Southwark,Covent Garden,792,18,12.25,7
114,51.50215353,-0.083632928,51.51530805,-0.147203711,2.9101234606493995,London Bridge,Bond Street,706,141,48.0,10
115,51.528936,-0.055894000000000006,51.521564,-0.039264,0.8841678601514417,Bethnal Green,Stepney Green,446,550,11.0,4
116,51.496664,-0.22386799999999998,51.50403821,-0.21740009300000002,0.5812358714139714,Hammersmith,Shepherd's Bush (C),775,613,4.4,14
117,51.49217002,-0.101536865,51.481747,-0.124642,1.2356379335952425,Elephant & Castle,Vauxhall,152,600,13.333333333333334,10
118,51.51004801,-0.138846453,51.49760804,-0.21145598,3.272698465530762,Picadilly Circus,Kensington (Olympia),318,687,27.0,12
119,51.50143293,-0.17865697100000003,51.50990837,-0.187842717,0.708065270279149,Gloucester Road,Queensway,258,307,36.833333333333336,9
120,51.46067005,-0.198735357,51.46086446,-0.187427294,0.4920380460611299,East Putney,East Putney,685,621,5.166666666666667,0
121,51.460333,-0.16702899999999998,51.45705988,-0.200806304,1.4864205574861769,Clapham South,East Putney,776,767,11.0,29
122,51.49236962,-0.147478734,51.49396755,-0.17873226,1.3638632015777095,Victoria,Gloucester Road,288,231,13.5,5
123,51.52728093,-0.11829517,51.53440868,-0.109025404,0.635810635634083,King's Cross St. Pancras,Angel,26,93,8.0,2
124,51.51070161,-0.121723604,51.516226,-0.12482599999999999,0.4042185430482436,Covent Garden,Holborn,388,358,4.333333333333333,1
125,51.52334476,-0.18384640800000002,51.51073687,-0.144165239,1.9326590190640909,Warwick Avenue,Green Park,47,44,17.5,12
126,51.488124,-0.120903,51.50522417,-0.098031812,1.5429538700690435,Vauxhall,Borough,437,801,12.4,11
127,51.49559291,-0.17907762600000002,51.49888404,-0.165471605,0.6338479429200867,Gloucester Road,Knightsbridge,378,292,6.111111111111112,4
128,51.48478899,-0.110683213,51.50810309,-0.12602103,1.7409223543299523,Oval,Charing Cross,149,341,14.333333333333334,8
129,51.50860544,-0.193764092,51.49247977,-0.17843300399999998,1.2968100924696222,Notting Hill Gate,South Kensington,333,187,12.4,8
130,51.53301907,-0.139174593,51.522596500000006,-0.161113413,1.1947236731024053,Mornington Crescent,Marylebone,90,201,11.5,9
131,51.474665,-0.18316517,51.49206037,-0.13222462199999999,2.5196983483774096,Fulham Broadway,Pimlico,780,267,15.714285714285715,13
132,51.53005939,-0.120973687,51.53724056,-0.12480738599999999,0.522617358421555,King's Cross St. Pancras,King's Cross St. Pancras,4,806,7.0,0
133,51.50462759,-0.091773776,51.50810309,-0.12602103,1.5087822510964415,London Bridge,Charing Cross,194,341,19.375,6
134,51.50173215,-0.100292412,51.51461995,-0.137841333,1.8594553300763328,Southwark,Oxford Circus,645,159,14.0,8
135,51.53658514,-0.075885686,51.531090999999996,-0.075901,0.3789435083334528,Old Street,Old Street,717,539,5.857142857142858,0
136,51.52994371,-0.123616824,51.53099181,-0.093903825,1.2944162426836736,King's Cross St. Pancras,Old Street,14,42,12.375,5
137,51.47287627,-0.176267008,51.49395092,-0.147624377,1.9144103142751905,Fulham Broadway,Victoria,701,167,13.5,10
138,51.49942855,-0.17970247600000003,51.50039792,-0.193068385,0.5851952950005685,Gloucester Road,High Street Kensington,392,157,6.2,4
139,51.53583617,-0.156285395,51.53583617,-0.156285395,0.0,Chalk Farm,Chalk Farm,271,271,41.39473684210527,0
140,51.535179,-0.03338,51.525940999999996,-0.036017,0.6474066032121711,Bow Road,Mile End,459,522,6.615384615384615,1
141,51.50311799,-0.153520935,51.50311799,-0.153520935,0.0,Hyde Park Corner,Hyde Park Corner,191,191,58.026022304832715,0
142,51.53099181,-0.093903825,51.52659961,-0.112432615,0.860983313247343,Old Street,Angel,42,204,12.0,3
143,51.50402794,-0.11386436,51.51908011,-0.124678402,1.1397656942791206,Waterloo,Holborn,374,24,16.833333333333332,7
144,51.53658514,-0.075885686,51.535678000000004,-0.062546,0.5835864245818916,Old Street,Bethnal Green,717,553,9.88888888888889,6
145,51.528936,-0.055894000000000006,51.535678000000004,-0.062546,0.5476766675244383,Bethnal Green,Bethnal Green,446,553,7.05,0
146,51.488226,-0.135635511,51.47084722,-0.17070367,1.939943713781871,Pimlico,Fulham Broadway,294,653,25.0,13
147,51.50074359,-0.202759212,51.51251523,-0.133201961,3.1325103860756607,Kensington (Olympia),Picadilly Circus,145,192,28.5,12
148,51.49085368,-0.196170309,51.50102668,-0.18024610100000002,0.985934823659942,Earl's Court,Gloucester Road,158,266,10.4,2
149,51.51678023,-0.175488803,51.516226,-0.12482599999999999,2.20395989977763,Paddington,Holborn,290,358,17.0,13
150,51.51707521,-0.08668554199999999,51.53642464,-0.054162264,1.944805361063758,Moorgate,Bethnal Green,55,719,16.5,5
151,51.49582705,-0.13547809,51.50724437,-0.106237501,1.4959006537008963,St. James's Park,Blackfriars,118,195,13.333333333333334,8
152,51.486965000000005,-0.116625,51.50908747,-0.129697889,1.62834281996741,Oval,Leicester Square,352,325,13.333333333333334,10
153,51.46086446,-0.187427294,51.47993289,-0.19411695,1.3469945202594715,East Putney,Fulham Broadway,621,737,7.571428571428571,7
154,51.51423368,-0.07353765400000001,51.52659961,-0.112432615,1.8946104223906788,Aldgate,Angel,115,204,33.0,8
155,51.48294452,-0.219346128,51.468814,-0.210279,1.05138435059475,Barons Court,Putney Bridge,655,607,8.0,11
156,51.51646835,-0.079684557,51.507385299999996,-0.09644075099999999,0.9610741753172874,Liverpool Street,Mansion House,87,9,13.571428571428573,6
157,51.48373225,-0.22385225600000003,51.48102131,-0.20997349699999998,0.6319644802486065,Barons Court,Parsons Green,644,616,5.0,8
158,51.493978000000006,-0.127554,51.50963938,-0.13151094900000002,1.09382540130549,Pimlico,Picadilly Circus,558,83,11.5,6
159,51.52635795,-0.125979294,51.51217033,-0.150481272,1.446844632551468,Russell Square,Bond Street,16,348,19.0,7
160,51.5263778,-0.07813092099999999,51.52388,-0.065076,0.5933956400280709,Old Street,Shoreditch,39,445,7.375,10
161,51.53166681,-0.109914711,51.50379168,-0.11282408,1.9267691561542977,Angel,Waterloo,189,154,19.2,11
162,51.491026,-0.209121,51.4973875,-0.19724558600000003,0.6777332071287404,West Kensington,High Street Kensington,770,38,10.0,4
163,51.50402794,-0.11386436,51.528187,-0.075375,2.3620514542288262,Waterloo,Shoreditch,374,401,20.0,10
164,51.52128377,-0.084605692,51.51733427,-0.10360424800000001,0.8701017877449018,Moorgate,Farringdon,3,393,6.7857142857142865,3
165,51.4863434,-0.122492418,51.48947903,-0.11515656199999999,0.38546788135609,Vauxhall,Kennington,270,86,4.129032258064516,8
166,51.48836528,-0.129361842,51.50311799,-0.153520935,1.4627340474123964,Pimlico,Hyde Park Corner,146,191,18.333333333333332,7
167,51.512440000000005,-0.19096,51.48724429,-0.205279052,1.8460410227338118,Bayswater,West Kensington,584,720,21.0,9
168,51.52486887,-0.099489485,51.50402794,-0.11386436,1.567540820078189,Barbican,Waterloo,78,374,14.5,9
169,51.52261762,-0.071653961,51.521776,-0.068856,0.13483515739997923,Shoreditch,Shoreditch,399,390,10.0,0
170,51.49357351,-0.139956043,51.49705603,-0.168917077,1.2823845103243885,Victoria,South Kensington,320,150,12.875,4
171,51.48971651,-0.17019440800000002,51.494412,-0.173881,0.36138196819716156,South Kensington,South Kensington,218,356,4.625,0
172,51.518153999999996,-0.062697,51.531864,-0.066035,0.9566901987138303,Whitechapel,Bethnal Green,206,534,8.0,7
173,51.51678023,-0.175488803,51.51795029,-0.108657431,2.908016160673855,Paddington,Chancery Lane,290,66,24.57142857142857,14
174,51.53404294,-0.086379717,51.518908,-0.079249,1.0889923128497905,Old Street,Liverpool Street,253,251,10.75,3
175,51.538071,-0.14466400000000001,51.51461995,-0.137841333,1.6444684614032474,Camden Town,Oxford Circus,456,159,20.5,6
176,51.50379168,-0.11282408,51.47787084,-0.126874471,1.8893855033112423,Waterloo,Stockwell,154,676,13.0,8
177,51.470131,-0.20464000000000002,51.47727637,-0.18921046600000002,0.8326397739041123,Putney Bridge,Fulham Broadway,774,731,9.125,5
178,51.51461995,-0.137841333,51.52554222,-0.138231303,0.753523927263724,Oxford Circus,Warren Street,159,98,11.0,2
179,51.49782999,-0.135440826,51.49357351,-0.139956043,0.353212442394348,St. James's Park,Victoria,359,320,5.5,2
180,51.51858757,-0.132053392,51.511891,-0.107349,1.1696027414658619,Tottenham Court Road,Blackfriars,88,773,12.2,8
181,51.464786,-0.215618902,51.46348914,-0.18212624800000002,1.4595393240220276,Putney Bridge,Parsons Green,693,675,17.0,3
182,51.511066,-0.053558,51.50227992,-0.074189225,1.0828263275934968,Shadwell,Tower Hill,511,298,14.0,5
183,51.52334476,-0.18384640800000002,51.50070305,-0.129698963,2.8258973387999586,Warwick Avenue,St. James's Park,47,762,50.5,16
184,51.52364804,-0.074754872,51.52868155,-0.065550321,0.5299221592709503,Shoreditch,Shoreditch,132,702,32.4,0
185,51.51906446,-0.059642081,51.519362,-0.074431,0.6435858293660902,Whitechapel,Shoreditch,282,508,7.777777777777778,2
186,51.496481,-0.192404,51.49087074,-0.20602974300000002,0.7078020333197828,High Street Kensington,West Kensington,384,660,68.83333333333333,4
187,51.51070161,-0.121723604,51.50742485,-0.134621209,0.6048079683107119,Covent Garden,Picadilly Circus,388,228,8.0,3
188,51.5171,-0.18377000000000002,51.52071513,-0.14521173,1.6955637969087394,Royal Oak,Regent's Park,592,184,21.666666666666668,9
189,51.52341837,-0.124121774,51.519166999999996,-0.147983,1.0784945730771347,Russell Square,Regent's Park,77,581,10.0,8
190,51.50990837,-0.187842717,51.50204238,-0.184400221,0.5628181982226976,Queensway,High Street Kensington,307,404,20.838028169014084,5
191,51.49247977,-0.17843300399999998,51.516203999999995,-0.155525,1.9158139880046114,South Kensington,Marble Arch,187,514,22.666666666666668,9
192,51.52868155,-0.065550321,51.51906446,-0.059642081,0.7113534657137837,Shoreditch,Whitechapel,702,282,5.1818181818181825,2
193,51.50088934,-0.083159352,51.50623,-0.022959999999999998,2.6442129696108574,London Bridge,Canary Wharf,314,448,22.0,8
194,51.53658514,-0.075885686,51.508981,-0.0069900000000000006,3.5503561577118683,Old Street,Blackwall,717,538,26.5,14
195,51.485587,-0.18119000000000002,51.49188409,-0.125674815,2.4534370025429775,Gloucester Road,Pimlico,573,376,25.142857142857146,8
196,51.48836528,-0.129361842,51.46822047,-0.190346493,2.9944515673482583,Pimlico,Parsons Green,146,723,48.5,15
197,51.50556905,-0.11160669599999999,51.49395092,-0.147624377,1.7596700155804894,Waterloo,Victoria,197,167,16.0,6
198,51.52326004,-0.104708922,51.50070305,-0.129698963,1.8979003652512039,Farringdon,St. James's Park,135,762,25.2,14
199,51.493978000000006,-0.127554,51.48997562,-0.132845681,0.35941899980720105,Pimlico,Pimlico,558,190,3.3939393939393936,0
200,51.512529,-0.11516300000000002,51.47787084,-0.126874471,2.444123431063102,Temple,Stockwell,174,676,20.0,12
201,51.4863434,-0.122492418,51.51155322,-0.09294010000000001,2.16231726769397,Vauxhall,Mansion House,270,101,20.4,15
202,51.517842,-0.090075,51.50379168,-0.11282408,1.3849969132038455,Moorgate,Waterloo,509,154,13.172413793103448,7
203,51.51476963,-0.18812973100000002,51.52557531,-0.179592915,0.832667948314791,Bayswater,Warwick Avenue,224,255,53.28571428571429,4
204,51.48796408,-0.161765173,51.49812559,-0.132102166,1.4682911653079458,Sloane Square,St. James's Park,747,108,14.125,4
205,51.46161068,-0.21614583,51.46079243,-0.212607684,0.16391702567191588,East Putney,East Putney,708,743,4.0,0
206,51.519166999999996,-0.147983,51.46134382,-0.159322467,4.018574637715013,Regent's Park,Clapham South,581,768,38.0,18
207,51.51155322,-0.09294010000000001,51.51882555,-0.10802847199999999,0.8260140613826678,Mansion House,Chancery Lane,101,67,7.875,8
208,51.51733427,-0.10360424800000001,51.51155322,-0.09294010000000001,0.6116711404036598,Farringdon,Mansion House,393,101,13.444444444444445,10
209,51.51477076,-0.12221963,51.47659006,-0.118256789,2.639041945076694,Covent Garden,Stockwell,18,802,22.0,13
210,51.51070161,-0.121723604,51.529423,-0.097122,1.6770189128480304,Covent Garden,Angel,388,351,20.0,7
211,51.49434708,-0.21580455899999998,51.506093,-0.2242237,0.8890621651235388,Barons Court,Shepherd's Bush (H),634,591,9.333333333333334,5
212,51.51236389,-0.06954201,51.504903999999996,-0.06797,0.5190484515062935,Tower Gateway,Tower Gateway,202,134,6.0,0
213,51.53639219,-0.112721065,51.538792,-0.138535,1.1349371232994725,Angel,Camden Town,697,604,25.333333333333332,7
214,51.52452699,-0.079248081,51.50227992,-0.074189225,1.5501261326201283,Old Street,Tower Hill,58,298,14.0,7
215,51.48802358,-0.166878535,51.46663393,-0.169821175,1.4808330052246388,South Kensington,Clapham South,345,638,14.222222222222223,16
216,51.509158,-0.22410300000000002,51.46489445,-0.17302926,3.7756594068209557,White City,Clapham South,566,735,27.0,29
217,51.47768469,-0.17032931699999998,51.46348914,-0.18212624800000002,1.1054070367362723,Fulham Broadway,Parsons Green,680,675,16.666666666666668,2
218,51.49571828,-0.11088927400000001,51.49605,-0.10419300000000001,0.29215825753595676,Lambeth North,Elephant & Castle,235,549,4.0,3
219,51.5129118,-0.153645496,51.511654,-0.179668,1.1351941251860729,Bond Street,Lancaster Gate,180,524,10.75,4
220,51.517932,-0.18371695899999999,51.51632095,-0.202608612,0.8291900264961687,Royal Oak,Westbourne Park,165,661,6.4,2
221,51.506613,-0.142844,51.48997562,-0.132845681,1.227159738260679,Green Park,Pimlico,541,190,21.666666666666668,5
