,estimate,trip,pickup_estimate
10,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.78, 'display_amount': '2.83-3.78', 'display_name': 'Distance', 'low_amount': 2.83}, {'high_amount': 3.02, 'display_amount': '2.27-3.02', 'display_name': 'Time', 'low_amount': 2.27}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1020, 'distance_estimate': 2.51}",9
11,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.93, 'display_amount': '0.7-0.93', 'display_name': 'Distance', 'low_amount': 0.7}, {'high_amount': 0.63, 'display_amount': '1.1-0.63', 'display_name': '£5.00 Minimum', 'low_amount': 1.1}, {'high_amount': 0.94, 'display_amount': '0.7-0.94', 'display_name': 'Time', 'low_amount': 0.7}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.62}",10
12,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.54, 'display_amount': '1.9-2.54', 'display_name': 'Distance', 'low_amount': 1.9}, {'high_amount': 1.43, 'display_amount': '1.07-1.43', 'display_name': 'Time', 'low_amount': 1.07}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 480, 'distance_estimate': 1.69}",7
13,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.49, 'display_amount': '0.36-0.49', 'display_name': 'Distance', 'low_amount': 0.36}, {'high_amount': 0.99, 'display_amount': '1.37-0.99', 'display_name': '£5.00 Minimum', 'low_amount': 1.37}, {'high_amount': 1.02, 'display_amount': '0.77-1.02', 'display_name': 'Time', 'low_amount': 0.77}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 360, 'distance_estimate': 0.32}",8
14,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.95, 'display_amount': '2.96-3.95', 'display_name': 'Distance', 'low_amount': 2.96}, {'high_amount': 2.64, 'display_amount': '1.98-2.64', 'display_name': 'Time', 'low_amount': 1.98}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 900, 'distance_estimate': 2.63}",9
15,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.43, 'display_amount': '1.83-2.43', 'display_name': 'Distance', 'low_amount': 1.83}, {'high_amount': 2.37, 'display_amount': '1.78-2.37', 'display_name': 'Time', 'low_amount': 1.78}], 'surge_multiplier': 1.0, 'display': '£6-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 780, 'distance_estimate': 1.62}",6
16,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.05, 'display_amount': '0.79-1.05', 'display_name': 'Distance', 'low_amount': 0.79}, {'high_amount': 2.44, 'display_amount': '1.83-2.44', 'display_name': 'Time', 'low_amount': 1.83}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 840, 'distance_estimate': 0.7}",9
17,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.76, 'display_amount': '1.33-1.76', 'display_name': 'Distance', 'low_amount': 1.33}, {'high_amount': None, 'display_amount': '0.1', 'display_name': '£5.00 Minimum', 'low_amount': 0.1}, {'high_amount': 1.43, 'display_amount': '1.07-1.43', 'display_name': 'Time', 'low_amount': 1.07}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 480, 'distance_estimate': 1.17}",4
18,"{'surge_confirmation_href': None, 'high_estimate': 11, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 8, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.16, 'display_amount': '3.13-4.16', 'display_name': 'Distance', 'low_amount': 3.13}, {'high_amount': 4.07, 'display_amount': '3.05-4.07', 'display_name': 'Time', 'low_amount': 3.05}], 'surge_multiplier': 1.0, 'display': '£8-11', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1380, 'distance_estimate': 2.77}",5
19,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.68, 'display_amount': '2.01-2.68', 'display_name': 'Distance', 'low_amount': 2.01}, {'high_amount': 2.15, 'display_amount': '1.61-2.15', 'display_name': 'Time', 'low_amount': 1.61}], 'surge_multiplier': 1.0, 'display': '£6-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 720, 'distance_estimate': 1.78}",4
20,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.73, 'display_amount': '2.04-2.73', 'display_name': 'Distance', 'low_amount': 2.04}, {'high_amount': 2.47, 'display_amount': '1.85-2.47', 'display_name': 'Time', 'low_amount': 1.85}], 'surge_multiplier': 1.0, 'display': '£6-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 840, 'distance_estimate': 1.81}",5
21,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.4, 'display_amount': '1.8-2.4', 'display_name': 'Distance', 'low_amount': 1.8}, {'high_amount': 1.94, 'display_amount': '1.46-1.94', 'display_name': 'Time', 'low_amount': 1.46}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 660, 'distance_estimate': 1.6}",11
22,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.54, 'display_amount': '2.65-3.54', 'display_name': 'Distance', 'low_amount': 2.65}, {'high_amount': 3.48, 'display_amount': '2.61-3.48', 'display_name': 'Time', 'low_amount': 2.61}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1140, 'distance_estimate': 2.36}",11
23,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.34, 'display_amount': '0.25-0.34', 'display_name': 'Distance', 'low_amount': 0.25}, {'high_amount': 1.38, 'display_amount': '1.67-1.38', 'display_name': '£5.00 Minimum', 'low_amount': 1.67}, {'high_amount': 0.78, 'display_amount': '0.58-0.78', 'display_name': 'Time', 'low_amount': 0.58}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 240, 'distance_estimate': 0.22}",10
24,"{'surge_confirmation_href': None, 'high_estimate': 13, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 10, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.04, 'display_amount': '3.78-5.04', 'display_name': 'Distance', 'low_amount': 3.78}, {'high_amount': 5.35, 'display_amount': '4.01-5.35', 'display_name': 'Time', 'low_amount': 4.01}], 'surge_multiplier': 1.0, 'display': '£10-13', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1800, 'distance_estimate': 3.36}",3
25,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.71, 'display_amount': '2.04-2.71', 'display_name': 'Distance', 'low_amount': 2.04}, {'high_amount': 2.32, 'display_amount': '1.74-2.32', 'display_name': 'Time', 'low_amount': 1.74}], 'surge_multiplier': 1.0, 'display': '£6-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 780, 'distance_estimate': 1.81}",5
26,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.95, 'display_amount': '1.46-1.95', 'display_name': 'Distance', 'low_amount': 1.46}, {'high_amount': 1.98, 'display_amount': '1.48-1.98', 'display_name': 'Time', 'low_amount': 1.48}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 660, 'distance_estimate': 1.3}",6
27,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.04, 'display_amount': '3.03-4.04', 'display_name': 'Distance', 'low_amount': 3.03}, {'high_amount': 2.7, 'display_amount': '2.03-2.7', 'display_name': 'Time', 'low_amount': 2.03}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 900, 'distance_estimate': 2.69}",10
28,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.01, 'display_amount': '1.51-2.01', 'display_name': 'Distance', 'low_amount': 1.51}, {'high_amount': 1.54, 'display_amount': '1.16-1.54', 'display_name': 'Time', 'low_amount': 1.16}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 540, 'distance_estimate': 1.34}",7
29,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.71, 'display_amount': '2.79-3.71', 'display_name': 'Distance', 'low_amount': 2.79}, {'high_amount': 3.06, 'display_amount': '2.3-3.06', 'display_name': 'Time', 'low_amount': 2.3}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1020, 'distance_estimate': 2.48}",5
30,"{'surge_confirmation_href': None, 'high_estimate': 14, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 10, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.19, 'display_amount': '3.89-5.19', 'display_name': 'Distance', 'low_amount': 3.89}, {'high_amount': 5.32, 'display_amount': '3.99-5.32', 'display_name': 'Time', 'low_amount': 3.99}], 'surge_multiplier': 1.0, 'display': '£10-14', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1800, 'distance_estimate': 3.46}",12
31,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.26, 'display_amount': '1.7-2.26', 'display_name': 'Distance', 'low_amount': 1.7}, {'high_amount': 1.54, 'display_amount': '1.16-1.54', 'display_name': 'Time', 'low_amount': 1.16}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 540, 'distance_estimate': 1.51}",5
32,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.93, 'display_amount': '1.45-1.93', 'display_name': 'Distance', 'low_amount': 1.45}, {'high_amount': 2.57, 'display_amount': '1.92-2.57', 'display_name': 'Time', 'low_amount': 1.92}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 840, 'distance_estimate': 1.29}",10
33,"{'surge_confirmation_href': None, 'high_estimate': 13, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 10, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.46, 'display_amount': '4.1-5.46', 'display_name': 'Distance', 'low_amount': 4.1}, {'high_amount': 5.04, 'display_amount': '3.78-5.04', 'display_name': 'Time', 'low_amount': 3.78}], 'surge_multiplier': 1.0, 'display': '£10-13', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1680, 'distance_estimate': 3.64}",2
34,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.86, 'display_amount': '1.39-1.86', 'display_name': 'Distance', 'low_amount': 1.39}, {'high_amount': None, 'display_amount': '0.21', 'display_name': '£5.00 Minimum', 'low_amount': 0.21}, {'high_amount': 1.2, 'display_amount': '0.9-1.2', 'display_name': 'Time', 'low_amount': 0.9}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 420, 'distance_estimate': 1.24}",5
35,"{'surge_confirmation_href': None, 'high_estimate': 14, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 10, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.79, 'display_amount': '4.34-5.79', 'display_name': 'Distance', 'low_amount': 4.34}, {'high_amount': 5.09, 'display_amount': '3.81-5.09', 'display_name': 'Time', 'low_amount': 3.81}], 'surge_multiplier': 1.0, 'display': '£10-14', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1680, 'distance_estimate': 3.86}",5
36,"{'surge_confirmation_href': None, 'high_estimate': 13, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 10, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 6.04, 'display_amount': '4.53-6.04', 'display_name': 'Distance', 'low_amount': 4.53}, {'high_amount': 3.99, 'display_amount': '2.99-3.99', 'display_name': 'Time', 'low_amount': 2.99}], 'surge_multiplier': 1.0, 'display': '£10-13', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1320, 'distance_estimate': 4.02}",5
37,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.03, 'display_amount': '1.53-2.03', 'display_name': 'Distance', 'low_amount': 1.53}, {'high_amount': 1.77, 'display_amount': '1.33-1.77', 'display_name': 'Time', 'low_amount': 1.33}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 600, 'distance_estimate': 1.35}",12
38,"{'surge_confirmation_href': None, 'high_estimate': 11, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 8, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.89, 'display_amount': '3.66-4.89', 'display_name': 'Distance', 'low_amount': 3.66}, {'high_amount': 3.58, 'display_amount': '2.69-3.58', 'display_name': 'Time', 'low_amount': 2.69}], 'surge_multiplier': 1.0, 'display': '£8-11', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1200, 'distance_estimate': 3.25}",5
39,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.64, 'display_amount': '0.48-0.64', 'display_name': 'Distance', 'low_amount': 0.48}, {'high_amount': 0.98, 'display_amount': '1.36-0.98', 'display_name': '£5.00 Minimum', 'low_amount': 1.36}, {'high_amount': 0.88, 'display_amount': '0.66-0.88', 'display_name': 'Time', 'low_amount': 0.66}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.42}",5
40,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.45, 'display_amount': '1.84-2.45', 'display_name': 'Distance', 'low_amount': 1.84}, {'high_amount': 2.36, 'display_amount': '1.77-2.36', 'display_name': 'Time', 'low_amount': 1.77}], 'surge_multiplier': 1.0, 'display': '£6-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 780, 'distance_estimate': 1.63}",5
41,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.05, 'display_amount': '2.29-3.05', 'display_name': 'Distance', 'low_amount': 2.29}, {'high_amount': 3.7, 'display_amount': '2.78-3.7', 'display_name': 'Time', 'low_amount': 2.78}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1260, 'distance_estimate': 2.03}",5
42,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.16, 'display_amount': '1.63-2.16', 'display_name': 'Distance', 'low_amount': 1.63}, {'high_amount': 1.66, 'display_amount': '1.24-1.66', 'display_name': 'Time', 'low_amount': 1.24}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 540, 'distance_estimate': 1.44}",11
