,originBikeStation,destBikeStation,uberTripTime,uberTripDistance,uberTripValue
1,48,564,300,0.9,£5-6
2,118,423,480,1.04,£5-6
3,52,154,1380,2.98,PK-£12
4,733,336,1440,2.23,£8-11
5,81,674,780,2.03,£6-8
