station__id,station__name,station__terminalName,station__lat,station__long,station__installed,station__locked,station__installDate,station__removalDate,station__temporary
256,"Houghton Street, Strand",3484,51.51362054,-0.116764211,TRUE,FALSE,1.27971E+12,,FALSE
257,"Westminster University, Marylebone",1194,51.52248185,-0.154907218,TRUE,FALSE,1.27971E+12,,FALSE
258,"Kensington Gore, Knightsbridge",1193,51.50143293,-0.178656971,TRUE,FALSE,1.27971E+12,,FALSE
259,"Bourne Street, Belgravia",1180,51.491495,-0.15400472,TRUE,FALSE,1.27971E+12,,FALSE
260,"Broadwick Street, Soho",3489,51.5136846,-0.135580879,TRUE,FALSE,1.27971E+12,,FALSE
261,"Princes Square, Bayswater",3491,51.5134891,-0.191351186,TRUE,FALSE,1.27971E+12,,FALSE
262,"LSBU (Borough Road), Elephant & Castle",1095,51.49874469,-0.103132904,TRUE,FALSE,1.27971E+12,,FALSE
263,"St. Mary Axe, Aldgate",1184,51.51422502,-0.080660083,TRUE,FALSE,1.27971E+12,,FALSE
264,"Tysoe Street, Clerkenwell",1146,51.52644342,-0.109256828,TRUE,FALSE,1.27971E+12,,FALSE
265,"Southwick Street, Paddington",3490,51.51595344,-0.169249375,TRUE,FALSE,1.27971E+12,,FALSE
266,"Queen's Gate (North), Kensington",1204,51.50102668,-0.180246101,TRUE,FALSE,1.27971E+12,,FALSE
267,"Regency Street, Westminster",1155,51.49206037,-0.132224622,TRUE,FALSE,1.27971E+12,,FALSE
268,"Belgrave Road, Victoria",1087,51.49320445,-0.144132875,TRUE,FALSE,1.27971E+12,,FALSE
270,"Kennington Lane Rail Bridge, Vauxhall",1190,51.4863434,-0.122492418,TRUE,FALSE,1.27972E+12,,FALSE
271,"London Zoo,  The Regent's Park",1136,51.53583617,-0.156285395,TRUE,FALSE,1.27972E+12,,FALSE
272,"Baylis Road, Waterloo",1133,51.50144456,-0.110699309,TRUE,FALSE,1.27972E+12,,FALSE
273,"Belvedere Road 1, South Bank",1186,51.50613324,-0.114686385,TRUE,FALSE,1.27972E+12,,FALSE
274,"Warwick Road, Olympia",1134,51.49671237,-0.20528437,TRUE,FALSE,1.27972E+12,,FALSE
275,"Barbican Centre, Barbican",1191,51.52004497,-0.092176447,TRUE,FALSE,1.27972E+12,,FALSE
276,"Lower Thames Street, Monument",1098,51.50930161,-0.084985356,TRUE,FALSE,1.27972E+12,,FALSE
277,"Kensington Church Street, Kensington",1143,51.50315739,-0.191496313,TRUE,FALSE,1.27972E+12,,FALSE
278,"Tooley Street, Bermondsey",1142,51.5034938,-0.07962099,TRUE,FALSE,1.27972E+12,,FALSE
279,"North Wharf Road, Paddington",1108,51.51862243,-0.176645823,TRUE,FALSE,1.27972E+12,,FALSE
280,"Royal Avenue 2, Chelsea",3462,51.490083,-0.162418,TRUE,FALSE,1.27973E+12,,FALSE
281,"Smith Square, Westminster",3480,51.49580589,-0.127575233,TRUE,FALSE,1.27973E+12,,FALSE
282,"Royal London Hospital, Whitechapel",1077,51.51906446,-0.059642081,TRUE,FALSE,1.27973E+12,,FALSE
283,"Kingsway, Covent Garden",1141,51.51440928,-0.118478757,TRUE,FALSE,1.27973E+12,,FALSE
284,"Lambeth North Station, Waterloo",1117,51.49914063,-0.112031483,TRUE,FALSE,1.27973E+12,,FALSE
286,"St. John's Wood Road, St. John's Wood",1187,51.5272947,-0.174653609,TRUE,FALSE,1.27973E+12,,FALSE
287,"Bedford Way, Bloomsbury",1156,51.52367314,-0.128377673,TRUE,FALSE,1.27973E+12,,FALSE
288,"Elizabeth Bridge, Victoria",1138,51.49236962,-0.147478734,TRUE,FALSE,1.27979E+12,,FALSE
289,"South Audley Street, Mayfair",3493,51.50923022,-0.151296092,TRUE,FALSE,1.27979E+12,,FALSE
290,"Winsland Street, Paddington",3496,51.51678023,-0.175488803,TRUE,FALSE,1.2798E+12,,FALSE
291,"Claverton Street, Pimlico",1135,51.48483991,-0.138089062,TRUE,FALSE,1.2798E+12,,FALSE
292,"Montpelier Street, Knightsbridge",1206,51.49888404,-0.165471605,TRUE,FALSE,1.2798E+12,,FALSE
293,"Kensington Olympia Station, Olympia",1214,51.49815779,-0.209494128,TRUE,FALSE,1.2798E+12,,FALSE
294,"St. George's Square, Pimlico",1195,51.488226,-0.135635511,TRUE,FALSE,1.2798E+12,,FALSE
295,"Swan Street, The Borough",1216,51.50029631,-0.092762704,TRUE,FALSE,1.2798E+12,,FALSE
296,"Knaresborough Place, Earl's Court",200069,51.49363156,-0.190603326,TRUE,FALSE,1.37726E+12,,FALSE
297,"Geraldine Street, Elephant & Castle",3498,51.49612799,-0.106000855,TRUE,FALSE,1.2798E+12,,FALSE
298,"Curlew Street, Shad Thames",1213,51.50227992,-0.074189225,TRUE,FALSE,1.27981E+12,,FALSE
299,"Vincent Square, Westminster",1196,51.49398524,-0.136928582,TRUE,FALSE,1.27981E+12,,FALSE
300,"Serpentine Car Park, Hyde Park",1217,51.505014,-0.17306032,TRUE,FALSE,1.27981E+12,,FALSE
301,"Marylebone Lane, Marylebone",1152,51.51475963,-0.148105415,TRUE,FALSE,1.27981E+12,,FALSE
302,"Putney Pier, Wandsworth",3492,51.466907,-0.216573,TRUE,FALSE,1.27981E+12,,FALSE
303,"Albert Gate, Hyde Park",1132,51.50295379,-0.158456089,TRUE,FALSE,1.27981E+12,,FALSE
305,"Kennington Lane Tesco, Vauxhall",1168,51.48677988,-0.115853961,TRUE,FALSE,1.27982E+12,,FALSE
306,"Rathbone Street, Fitzrovia",3497,51.51816295,-0.135025698,TRUE,FALSE,1.27982E+12,,FALSE
307,"Black Lion Gate, Kensington Gardens",1157,51.50990837,-0.187842717,TRUE,FALSE,1.27982E+12,,FALSE
308,"Long Lane , Bermondsey",1189,51.49907558,-0.085666316,TRUE,FALSE,1.27982E+12,,FALSE
309,"Embankment (Savoy), Strand",1192,51.50963123,-0.119047563,TRUE,FALSE,1.27988E+12,,FALSE
310,"Black Prince Road, Vauxhall",1205,51.4908679,-0.116911864,TRUE,FALSE,1.27988E+12,,FALSE
312,"Grove End Road, St. John's Wood",1130,51.53088935,-0.176770502,TRUE,FALSE,1.27988E+12,,FALSE
314,"Tyers Gate, Bermondsey",3485,51.50088934,-0.083159352,TRUE,FALSE,1.27988E+12,,FALSE
315,"The Tennis Courts, The Regent's Park",1199,51.52536703,-0.153463612,TRUE,FALSE,1.27988E+12,,FALSE
317,"Dickens Square, Borough",1208,51.49679128,-0.093913472,TRUE,FALSE,1.27989E+12,,FALSE
318,"Sackville Street, Mayfair",1197,51.51004801,-0.138846453,TRUE,FALSE,1.27989E+12,,FALSE
319,"Baldwin Street, St. Luke's",3500,51.52702563,-0.088542771,TRUE,FALSE,1.27989E+12,,FALSE
320,"Queen Mother Sports Centre, Victoria",1148,51.49357351,-0.139956043,TRUE,FALSE,1.27989E+12,,FALSE
321,"Bermondsey Street, Bermondsey",2637,51.49785559,-0.081608045,TRUE,FALSE,1.27989E+12,,FALSE
322,"Palissy Street, Shoreditch",3502,51.526293,-0.073955,TRUE,FALSE,1.27989E+12,,FALSE
323,"Clifton Street, Shoreditch",3501,51.523196,-0.083067,TRUE,FALSE,1.27989E+12,,FALSE
324,"Ontario Street, Elephant & Castle",1200,51.49652013,-0.101384068,TRUE,FALSE,1.27989E+12,,FALSE
325,"St. Martin's Street, West End",1158,51.50908747,-0.129697889,TRUE,FALSE,1.2799E+12,,FALSE
326,"Graham Street, Angel",1131,51.53266186,-0.099981142,TRUE,FALSE,1.2799E+12,,FALSE
327,"New North Road 1, Hoxton",1128,51.53095,-0.085603,TRUE,FALSE,1.28013E+12,,FALSE
328,"New North Road 2, Hoxton",2641,51.53114,-0.086016,TRUE,FALSE,1.28013E+12,,FALSE
329,"Prince Albert Road, The Regent's Park",2636,51.53589283,-0.160854428,TRUE,FALSE,1.28013E+12,,FALSE
330,"Eastbourne Mews, Paddington",1203,51.51641749,-0.179135079,TRUE,FALSE,1.28014E+12,,FALSE
331,"Bunhill Row, Moorgate",1211,51.52085887,-0.089887855,TRUE,FALSE,1.28014E+12,,FALSE
332,"Nevern Place, Earl's Court",1210,51.49334336,-0.194757949,TRUE,FALSE,1.28014E+12,,FALSE
333,"Palace Gardens Terrace, Notting Hill",2633,51.50860544,-0.193764092,TRUE,FALSE,1.28014E+12,,FALSE
334,"Concert Hall Approach 1, South Bank",2635,51.505044,-0.115851,TRUE,FALSE,1.28015E+12,,FALSE
335,"Tavistock Street, Covent Garden",1207,51.51196803,-0.120718759,TRUE,FALSE,1.28015E+12,,FALSE
336,"Concert Hall Approach 2, South Bank",1212,51.504942,-0.115533,TRUE,FALSE,1.28015E+12,,FALSE
337,"Pembridge Villas, Notting Hill",2589,51.51108452,-0.197524944,TRUE,FALSE,1.28015E+12,,FALSE
338,"Wellington Street , Strand",1202,51.51175646,-0.119643424,TRUE,FALSE,1.28016E+12,,FALSE
339,"Risinghill Street, Angel",1127,51.5333196,-0.1117812,TRUE,FALSE,1.28016E+12,,FALSE
340,"Bank of England Museum, Bank",1201,51.51444134,-0.087587447,TRUE,FALSE,1.28025E+12,,FALSE
341,"Craven Street, Strand",1160,51.50810309,-0.12602103,TRUE,FALSE,1.28022E+12,,FALSE
343,"London Zoo Car Park, The Regent's Park",1188,51.53692216,-0.150181444,TRUE,FALSE,1.28022E+12,,FALSE
344,"Goswell Road (City Uni), Finsbury",1222,51.528246,-0.10102611,TRUE,FALSE,1.28023E+12,,FALSE
345,"Flood Street, Chelsea",1218,51.48802358,-0.166878535,TRUE,FALSE,1.28023E+12,,FALSE
347,"Lower Marsh, Waterloo",1219,51.50013942,-0.113936001,TRUE,FALSE,1.28376E+12,,FALSE
348,"Grosvenor Square, Mayfair",10627,51.51217033,-0.150481272,TRUE,FALSE,1.28454E+12,,FALSE
349,"St. George Street, Mayfair",1221,51.51196,-0.142783033,TRUE,FALSE,1.28454E+12,,FALSE
350,"Queen's Gate, Kensington Gardens",1231,51.50171544,-0.179854184,TRUE,FALSE,1.28576E+12,,FALSE
351,"Macclesfield Rd, St Lukes",1226,51.529423,-0.097122,TRUE,FALSE,1.28679E+12,,FALSE
352,"Vauxhall Street, Vauxhall",1224,51.486965,-0.116625,TRUE,FALSE,1.2868E+12,,FALSE
353,"Greycoat Street , Westminster",10623,51.49459148,-0.134234258,TRUE,FALSE,1.28765E+12,,FALSE
354,"Northumberland Avenue, Strand",1097,51.506767,-0.123702,TRUE,FALSE,,,FALSE
355,"Oval Way, Vauxhall",2694,51.486575,-0.117286,TRUE,FALSE,1.28775E+12,,FALSE
356,"South Kensington Station, South Kensington",2685,51.494412,-0.173881,TRUE,FALSE,1.28801E+12,,FALSE
357,"Howland Street, Fitzrovia",2691,51.520994,-0.139016,TRUE,FALSE,1.28809E+12,,FALSE
358,"High Holborn , Covent Garden",1229,51.516226,-0.124826,TRUE,FALSE,1.29008E+12,,FALSE
359,"Butler Place, Westminster",2662,51.49782999,-0.135440826,TRUE,FALSE,1.28895E+12,,FALSE
360,"Howick Place, Westminster",2666,51.49675303,-0.138733562,TRUE,FALSE,1.28896E+12,,FALSE
361,"Waterloo Station 2, Waterloo",2692,51.50391973,-0.11342629,TRUE,FALSE,1.2919E+12,,FALSE
362,"Royal College Street, Camden Town",2686,51.536264,-0.133952,TRUE,FALSE,1.29008E+12,,FALSE
363,"Lord's, St. John's Wood",2665,51.5291212,-0.171185285,TRUE,FALSE,1.28991E+12,,FALSE
364,"Alfred Place, Bloomsbury",3507,51.519656,-0.132339,TRUE,FALSE,1.29008E+12,,FALSE
365,"City Road, Angel",2690,51.530344,-0.100168,TRUE,FALSE,1.2906E+12,,FALSE
366,"Millennium Hotel, Mayfair",1230,51.5109193,-0.151126385,TRUE,FALSE,1.29069E+12,,FALSE
367,"Harrowby Street, Marylebone",2680,51.5173721,-0.1642075,TRUE,FALSE,,,FALSE
368,"Harriet Street, Knightsbridge",2681,51.50024195,-0.15934065,TRUE,FALSE,1.2912E+12,,FALSE
370,"Paddington Green, Paddington",2670,51.520205,-0.174593,TRUE,FALSE,1.29165E+12,,FALSE
371,"King Edward Walk, Waterloo",2639,51.49775,-0.10988,TRUE,FALSE,1.29171E+12,,FALSE
372,"Sardinia Street, Holborn",2649,51.515208,-0.117863,TRUE,FALSE,1.29171E+12,,FALSE
373,"Prince Consort Road, Knightsbridge",3499,51.49980661,-0.176415994,TRUE,FALSE,1.29543E+12,,FALSE
374,"Waterloo Station 1, Waterloo",2696,51.50402794,-0.11386436,TRUE,FALSE,1.29173E+12,,FALSE
375,"Kensington Town Hall, Kensington",10632,51.50194596,-0.194392952,TRUE,FALSE,1.29181E+12,,FALSE
376,"Millbank Tower, Pimlico",2683,51.49188409,-0.125674815,TRUE,FALSE,1.29466E+12,,FALSE
377,"Waterloo Bridge, South Bank",2648,51.50535447,-0.113656543,TRUE,FALSE,1.29527E+12,,FALSE
378,"Natural History Museum, South Kensington",2677,51.49559291,-0.179077626,TRUE,FALSE,1.29612E+12,,FALSE
379,"Turquoise Island, Notting Hill",2682,51.51431171,-0.200838199,TRUE,FALSE,1.29612E+12,,FALSE
380,"Stanhope Gate, Mayfair",3506,51.50686435,-0.150666888,TRUE,FALSE,1.29613E+12,,FALSE
381,"Charlotte Street, Fitzrovia",2669,51.51953043,-0.13577731,TRUE,FALSE,1.2962E+12,,FALSE
382,"Farm Street, Mayfair",2678,51.50935171,-0.14744969,TRUE,FALSE,1.29716E+12,,FALSE
383,"Frith Street, Soho",2660,51.51310333,-0.13121385,TRUE,FALSE,1.29665E+12,,FALSE
384,"Marloes Road, Kensington",3505,51.496481,-0.192404,TRUE,FALSE,1.29673E+12,,FALSE
386,"Moor Street, Soho",3504,51.51352755,-0.130110822,TRUE,FALSE,1.29673E+12,,FALSE
387,"Fire Brigade Pier, Vauxhall",2703,51.49369988,-0.121394101,TRUE,FALSE,1.29708E+12,,FALSE
388,"Southampton Street, Strand",1228,51.51070161,-0.121723604,TRUE,FALSE,1.29718E+12,,FALSE
389,"Upper Grosvenor Street, Mayfair",10621,51.51013066,-0.155757901,TRUE,FALSE,1.29735E+12,,FALSE
390,"Buxton Street 1, Shoreditch",1223,51.521776,-0.068856,TRUE,FALSE,1.29776E+12,,FALSE
392,"Imperial College, Knightsbridge",1220,51.49942855,-0.179702476,TRUE,FALSE,1.29796E+12,,FALSE
393,"Snow Hill, Farringdon",2699,51.51733427,-0.103604248,TRUE,FALSE,1.29855E+12,,FALSE
394,"Aberdeen Place, St. John's Wood",2698,51.524826,-0.176268,TRUE,FALSE,,,FALSE
395,"Cadogan Gardens, Chelsea",2695,51.492462,-0.159919,TRUE,FALSE,1.29891E+12,,FALSE
396,"Shouldham Street, Marylebone",2693,51.51809,-0.163609,TRUE,FALSE,1.29908E+12,,FALSE
397,"Devonshire Terrace, Bayswater",1227,51.51348,-0.17977,TRUE,FALSE,1.29908E+12,,FALSE
398,"Holland Park, Kensington",10631,51.502319,-0.200742,TRUE,FALSE,1.29908E+12,,FALSE
399,"Brick Lane Market, Shoreditch",2687,51.52261762,-0.071653961,TRUE,FALSE,1.29958E+12,,FALSE
400,"George Street, Marylebone",1225,51.517703,-0.154106,TRUE,FALSE,1.29958E+12,,FALSE
401,"Columbia Road, Shoreditch",2701,51.528187,-0.075375,TRUE,FALSE,1.29959E+12,,FALSE
402,"Penfold Street, Marylebone",10625,51.52289229,-0.171681991,TRUE,FALSE,1.29959E+12,,FALSE
403,"George Place Mews, Marylebone",10630,51.51689296,-0.158249929,TRUE,FALSE,1.29959E+12,,FALSE
404,"Palace Gate, Kensington Gardens",1110,51.50204238,-0.184400221,TRUE,FALSE,1.29967E+12,,FALSE
405,"Gloucester Road Station, South Kensington",1107,51.49418566,-0.18267094,TRUE,FALSE,1.29967E+12,,FALSE
408,"Paddington Green Police Station, Paddington",1129,51.51994326,-0.170704337,TRUE,FALSE,,,FALSE
409,"Strata, Elephant & Castle",10624,51.493146,-0.099828,TRUE,FALSE,,,FALSE
410,"Edgware Road Station, Marylebone",1058,51.519968,-0.169774,TRUE,FALSE,,,FALSE
411,"Walworth Road, Elephant & Castle",10629,51.49337264,-0.09968067,TRUE,FALSE,,,FALSE
412,"Cleaver Street, Kennington",10628,51.488105,-0.110121,TRUE,FALSE,1.30201E+12,,FALSE
419,"Chelsea Bridge, Pimlico",22160,51.485821,-0.149004,TRUE,FALSE,1.30874E+12,,FALSE
420,"Southwark Station 1, Southwark",22162,51.504043,-0.105312,TRUE,FALSE,1.30926E+12,,FALSE
421,"Southwark Station 2, Southwark",22163,51.504044,-0.104778,TRUE,FALSE,1.30926E+12,,FALSE
423,"Eaton Square (South), Belgravia",22164,51.49456127,-0.15393398,TRUE,FALSE,1.30986E+12,,FALSE
424,"Ebury Bridge, Pimlico",22159,51.490491,-0.149186,TRUE,FALSE,1.32455E+12,,FALSE
425,"Harrington Square 2, Camden Town",22181,51.533379,-0.139159,TRUE,FALSE,1.31003E+12,,FALSE
426,"Vincent Street, Pimlico",22161,51.493072,-0.129925,TRUE,FALSE,1.31046E+12,,FALSE
427,"Cheapside, Bank",22180,51.51397065,-0.09294031,TRUE,FALSE,1.31073E+12,,FALSE
428,"Exhibition Road, Knightsbridge",22179,51.499917,-0.174554,TRUE,FALSE,1.3185E+12,,FALSE
430,"South Parade, Chelsea",22182,51.48902,-0.17524,TRUE,FALSE,1.32455E+12,,FALSE
431,"Crinan Street, King's Cross",22183,51.534474,-0.122203,TRUE,FALSE,1.32336E+12,,FALSE
432,"Exhibition Road Museums, South Kensington",22158,51.496957,-0.173894,TRUE,FALSE,1.31945E+12,,FALSE
433,"Wren Street, Holborn",22169,51.524564,-0.116279,TRUE,FALSE,1.32336E+12,,FALSE
435,"Kennington Station, Kennington",22170,51.488852,-0.105593,TRUE,FALSE,1.32335E+12,,FALSE
436,"Red Lion Street, Holborn",22171,51.51824,-0.11655,TRUE,FALSE,1.32335E+12,,FALSE
437,"Vauxhall Walk, Vauxhall",200056,51.488124,-0.120903,TRUE,FALSE,1.32575E+12,,FALSE
439,"Killick Street, King's Cross",200053,51.5338,-0.118677,TRUE,FALSE,1.32571E+12,,FALSE
440,"Kennington Oval, Oval",200032,51.483145,-0.113134,TRUE,FALSE,1.32571E+12,,FALSE
441,"Sail Street, Vauxhall",200039,51.495656,-0.114605,TRUE,FALSE,1.32571E+12,,FALSE
442,"Walmer Road, Avondale",200035,51.510101,-0.211358,TRUE,FALSE,1.32594E+12,,FALSE
443,"Philpot Street, Whitechapel",200033,51.515256,-0.058641,TRUE,FALSE,1.32594E+12,,FALSE
444,"Bethnal Green Garden, Bethnal Green",200047,51.52568,-0.055312,TRUE,FALSE,1.32594E+12,,FALSE
445,"Cheshire Street, Bethnal Green",200003,51.52388,-0.065076,TRUE,FALSE,1.32595E+12,,FALSE
446,"York Hall, Bethnal Green",200042,51.528936,-0.055894,TRUE,FALSE,1.32595E+12,,FALSE
447,"Jubilee Crescent, Cubitt Town",200054,51.493381,-0.007542,TRUE,FALSE,1.32595E+12,,FALSE
448,"Fisherman's Walk West, Canary Wharf",22165,51.50623,-0.02296,TRUE,FALSE,1.32595E+12,,FALSE
449,"Shadwell Station, Shadwell",200020,51.511088,-0.057159,TRUE,FALSE,1.32595E+12,,FALSE
450,"Jubilee Street, Stepney",200002,51.515975,-0.053177,TRUE,FALSE,1.32611E+12,,FALSE
451,"Hermitage Court, Wapping",200021,51.504719,-0.063531,TRUE,FALSE,1.3255E+12,,FALSE
452,"St. Katharine's Way, Tower",200049,51.505697,-0.070542,TRUE,FALSE,1.32611E+12,,FALSE
453,"Garnet Street, Shadwell",200045,51.508447,-0.055167,TRUE,FALSE,1.32611E+12,,FALSE
454,"Napier Avenue, Millwall",200046,51.487679,-0.021582,TRUE,FALSE,1.32612E+12,,FALSE
455,"East Ferry Road, Cubitt Town",200031,51.49447,-0.014409,TRUE,FALSE,1.32612E+12,,FALSE
456,"Parkway, Camden Town",200118,51.538071,-0.144664,TRUE,FALSE,1.3262E+12,,FALSE
457,"Castlehaven Road, Camden Town",200016,51.542138,-0.145393,TRUE,FALSE,1.3262E+12,,FALSE
458,"Wapping Lane, Wapping",200034,51.504749,-0.057544,TRUE,FALSE,1.32629E+12,,FALSE
459,"Gunmakers Lane, Old Ford",200014,51.535179,-0.03338,TRUE,FALSE,,,FALSE
460,"Burdett Road, Mile End",200123,51.516196,-0.029138,TRUE,FALSE,1.32628E+12,,FALSE
461,"Aston Street, Stepney",200013,51.516,-0.038775,TRUE,FALSE,1.32629E+12,,TRUE
462,"Bonny Street, Camden Town",200105,51.541603,-0.138853,TRUE,FALSE,1.32629E+12,,FALSE
463,"Thurtle Road, Haggerston",200093,51.534776,-0.071881,TRUE,FALSE,,,FALSE
464,"St. Mary & St. Michael Church, Stepney",200082,51.51417,-0.052099,TRUE,FALSE,1.3263E+12,,FALSE
465,"Pitfield Street North,Hoxton",200152,51.53558,-0.08249,TRUE,FALSE,1.33361E+12,,FALSE
466,"Whiston Road, Haggerston",200158,51.534464,-0.076341,TRUE,FALSE,1.32636E+12,,FALSE
467,"Southern Grove, Bow",200168,51.523538,-0.030556,TRUE,FALSE,1.32637E+12,,FALSE
468,"Cantrell Road, Bow",200150,51.521564,-0.022694,TRUE,FALSE,1.32638E+12,,FALSE
469,"Lindfield Street, Poplar",22178,51.513757,-0.020467,TRUE,FALSE,1.32638E+12,,FALSE
470,"Mostyn Grove, Bow",200174,51.530535,-0.025492,TRUE,FALSE,1.32679E+12,,FALSE
471,"Hewison Street, Old Ford",200006,51.533283,-0.028155,TRUE,FALSE,1.32679E+12,,FALSE
472,"Malmesbury Road, Bow",200019,51.529452,-0.027616,TRUE,FALSE,1.32679E+12,,FALSE
473,"Millharbour, Millwall",22167,51.496137,-0.019355,TRUE,FALSE,1.32682E+12,,FALSE
474,"Castalia Square, Cubitt Town",200155,51.498125,-0.011457,TRUE,FALSE,1.32682E+12,,FALSE
475,"Lightermans Road, Millwall",200004,51.499041,-0.020157,TRUE,FALSE,1.32683E+12,,FALSE
476,"Stebondale Street, Cubitt Town",200009,51.489096,-0.009205,TRUE,FALSE,1.32696E+12,,FALSE
477,"Spindrift Avenue, Millwall",200018,51.49109,-0.018716,TRUE,FALSE,1.32696E+12,,FALSE
478,"Stepney Green Station, Stepney",200012,51.521889,-0.04667,TRUE,FALSE,1.32697E+12,,FALSE
479,"Pott Street, Bethnal Green",200156,51.527152,-0.058005,TRUE,FALSE,1.32697E+12,,FALSE
480,"Flamborough Street, Limehouse",200115,51.5128711,-0.0389866,TRUE,FALSE,1.32698E+12,,FALSE
481,"Saunders Ness Road, Cubitt Town",200022,51.487129,-0.009001,TRUE,FALSE,1.327E+12,,FALSE
483,"Albert Gardens, Stepney",22166,51.51328,-0.047784,TRUE,FALSE,1.32709E+12,,FALSE
484,"Bromley High Street, Bow",22172,51.528828,-0.013258,TRUE,FALSE,1.32734E+12,,FALSE
485,"Old Ford Road, Bethnal Green",22173,51.531127,-0.048017,TRUE,FALSE,1.32726E+12,,FALSE
486,"Granby Street, Shoreditch",22174,51.525645,-0.069543,TRUE,FALSE,1.32734E+12,,FALSE
487,"Canton Street, Poplar",22175,51.511811,-0.025626,TRUE,FALSE,1.32794E+12,,FALSE
488,"Reardon Street, Wapping",22176,51.506946,-0.058681,TRUE,FALSE,1.32725E+12,,FALSE
489,"Christian Street, Whitechapel",22177,51.513074,-0.064094,TRUE,FALSE,1.32709E+12,,FALSE
490,"Pennington Street, Wapping",200090,51.508622,-0.065006,TRUE,FALSE,,,FALSE
491,"Queen Mary's, Mile End",200249,51.522507,-0.041378,TRUE,FALSE,1.32726E+12,,FALSE
492,"The Green Bridge, Mile End",200230,51.524677,-0.03562,TRUE,FALSE,1.32726E+12,,FALSE
494,"South Quay East, Canary Wharf",200233,51.50196,-0.016251,TRUE,FALSE,1.32743E+12,,FALSE
495,"Bow Church Station, Bow",200252,51.528169,-0.018703,TRUE,FALSE,1.32734E+12,,FALSE
496,"Devons Road, Bow",200255,51.52512,-0.015578,TRUE,FALSE,1.3274E+12,,FALSE
497,"Merchant Street, Bow",200242,51.526177,-0.0274677,TRUE,FALSE,1.3274E+12,,FALSE
498,"Bow Road Station, Bow",200251,51.527058,-0.025296,TRUE,FALSE,1.3274E+12,,FALSE
499,"Furze Green, Bow",200011,51.519265,-0.021345,TRUE,FALSE,1.32741E+12,,FALSE
500,"Ansell House, Stepney",200148,51.519806,-0.055731,TRUE,FALSE,1.32743E+12,,FALSE
501,"Cephas Street, Bethnal Green",200073,51.522561,-0.054883,TRUE,FALSE,1.32743E+12,,FALSE
503,"Cleveland Way, Stepney",200250,51.520893,-0.051394,TRUE,FALSE,1.32749E+12,,FALSE
504,"St. John's Park, Cubitt Town",200243,51.496454,-0.009506,TRUE,FALSE,1.32794E+12,,FALSE
505,"Ackroyd Drive, Bow",200038,51.520398,-0.026768,TRUE,FALSE,1.32794E+12,,FALSE
506,"Bell Lane, Liverpool Street",200036,51.517475,-0.075855,TRUE,FALSE,1.32794E+12,,FALSE
507,"Clarkson Street, Bethnal Green",200131,51.528692,-0.059091,TRUE,FALSE,1.32794E+12,,FALSE
508,"Fournier Street, Whitechapel",200157,51.519362,-0.074431,TRUE,FALSE,1.32794E+12,,FALSE
509,"Fore Street, Guildhall",200253,51.517842,-0.090075,TRUE,FALSE,1.32794E+12,,FALSE
510,"Westferry DLR, Limehouse",200238,51.509303,-0.025996,TRUE,FALSE,,,FALSE
511,"Sutton Street, Shadwell",200256,51.511066,-0.053558,TRUE,FALSE,1.32794E+12,,FALSE
512,"Pritchard's Road, Bethnal Green",200083,51.532091,-0.06142,TRUE,FALSE,1.32811E+12,,FALSE
513,"Watney Market, Stepney",200162,51.5142228,-0.055656,TRUE,FALSE,,,FALSE
514,"Portman Square, Marylebone",200008,51.516204,-0.155525,TRUE,FALSE,1.3282E+12,,FALSE
515,"Russell Gardens, Olympia",200080,51.500088,-0.211316,TRUE,FALSE,,,FALSE
516,"Chrisp Street Market, Poplar",200089,51.5112,-0.014438,TRUE,FALSE,1.3282E+12,,FALSE
517,"Ford Road, Old Ford",200027,51.532513,-0.033085,TRUE,FALSE,1.32679E+12,,FALSE
518,"Antill Road, Mile End",200041,51.528224,-0.037471,TRUE,FALSE,,,FALSE
519,"Teviot Street, Poplar",200254,51.518811,-0.011662,TRUE,FALSE,,,FALSE
520,"Bancroft Road, Bethnal Green",200234,51.526041,-0.047218,TRUE,FALSE,,,FALSE
521,"Driffield Road, Old Ford",200030,51.534137,-0.037366,TRUE,FALSE,,,FALSE
522,"Clinton Road, Mile End",200161,51.525941,-0.036017,TRUE,FALSE,,,FALSE
523,"Langdon Park, Poplar",200160,51.51549,-0.013475,TRUE,FALSE,,,FALSE
524,"Lancaster Gate , Bayswater",200017,51.511654,-0.179668,TRUE,FALSE,1.32852E+12,,FALSE
526,"Lancaster Drive, Blackwall",200143,51.503143,-0.008428,TRUE,FALSE,,,FALSE
527,"Hansard Mews, Holland Park",200154,51.503802,-0.215808,TRUE,FALSE,1.32878E+12,,FALSE
528,"Clarges Street, Mayfair",200088,51.507326,-0.145827,TRUE,FALSE,1.32878E+12,,FALSE
529,"Manresa Road, Chelsea",200010,51.486892,-0.170983,TRUE,FALSE,,,FALSE
530,"Newby Place, Poplar",200146,51.508896,-0.012413,TRUE,FALSE,,,FALSE
531,"Twig Folly Bridge, Mile End",200167,51.530326,-0.042744,TRUE,FALSE,1.32878E+12,,FALSE
532,"Jubilee Plaza, Canary Wharf",200163,51.50357,-0.020068,TRUE,FALSE,1.32889E+12,,FALSE
533,"Wellington Row, Bethnal Green",200165,51.528222,-0.069743,TRUE,FALSE,,,FALSE
534,"Goldsmith's Row, Haggerston",200159,51.531864,-0.066035,TRUE,FALSE,,,FALSE
